Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID47504,47504,0,7.544,1069.905,644.21,0,0,0,15,1,-10921639,2825.443,2712,1882,4066,3709807,478.7,16.546,0.123,1.295
ID47336,47336,0,7.424,1070.305,644.936,0,480.01,1,15,1,-10921639,2774.941,2657,1931,4047,3643497,478.77,14.971,0.121,1.255
ID47112,47112,0,7.214,1071.217,647.405,0,960.02,2,15,1,-10921639,2767.724,2654,1970,4120,3634022,451.605,16.873,0.12,1.31
ID47281,47281,0,6.783,1071.98,649.049,0,1440.03,3,15,1,-10921639,2724.011,2657,1882,3975,3576626,430.052,16.895,0.113,1.291
ID47195,47195,0,6.663,1071.825,648.517,0,1920.04,4,15,1,-10921639,2712.783,2654,1889,4020,3561884,417.553,15.63,0.113,1.324
ID47308,47308,0,6.607,1071.108,647.285,0,2400.05,5,15,1,-10921639,2725.792,2677,1843,3805,3578965,388.758,17.397,0.115,1.448
ID47028,47028,0,6.534,1071.042,647.971,0,2880.06,6,15,1,-10921639,2707.307,2645,1938,3780,3554694,397.716,16.881,0.112,1.367
ID46999,46999,0,6.338,1070.52,648.774,0,3360.07,7,15,1,-10921639,2702.973,2643,1903,3800,3549003,374.453,16.59,0.111,1.439
ID47057,47057,0,6.163,1071.64,652.125,0,3840.08,8,15,1,-10921639,2667.134,2629,1791,3868,3501947,384.375,16.034,0.105,1.314
ID47447,47447,0,6.318,1072.741,652.245,0,4320.09,9,15,1,-10921639,2676.701,2619,1913,3770,3514509,378.907,16.589,0.11,1.399
ID46970,46970,0,6.217,1073.546,652.861,0,4800.1,10,15,1,-10921639,2654.432,2599,1887,3783,3485269,382.062,17.142,0.11,1.373
ID47224,47224,0,5.724,1074.64,653.568,0,5280.11,11,15,1,-10921639,2626.973,2588,1833,3606,3449216,356.133,17.888,0.102,1.361
ID47417,47417,0,5.316,1074.443,651.607,0,5760.12,12,15,1,-10921639,2587.057,2545,1722,3621,3396806,346.764,16.561,0.092,1.262
ID47141,47141,0,5.395,1074.259,648.776,0,6240.13,13,15,1,-10921639,2591.704,2572,1813,3548,3402907,353.761,17.518,0.093,1.249
ID47253,47253,0,5.353,1073.349,645.934,0,6720.14,14,15,1,-10921639,2598.916,2537,1887,3694,3412377,338.278,16.891,0.091,1.287
ID47364,47364,0,5.332,1073.28,645.415,0,7200.15,15,15,1,-10921639,2581.315,2519,1945,3699,3389267,349.057,15.346,0.089,1.209
ID47391,47391,0,5.476,1072.868,644.053,0,7680.16,16,15,1,-10921639,2576.177,2507,1792,3709,3382521,376.794,16.813,0.09,1.126
ID47170,47170,0,5.422,1072.543,643.037,0,8160.17,17,15,1,-10921639,2574.959,2532,1800,3815,3380921,360.771,16.118,0.092,1.197
ID47085,47085,0,5.634,1071.863,640.716,0,8640.18,18,15,1,-10921639,2604.425,2523,1792,3645,3419610,384.755,14.807,0.095,1.169
ID47477,47477,0,5.535,1070.664,639.297,0,9120.19,19,15,1,-10921639,2585.832,2507,1879,3687,3395198,383.014,15.73,0.093,1.146
ID47533,47533,0,5.546,1069.641,637.61,0,9600.2,20,15,1,-10921639,2587.454,2537,1791,3631,3397327,379.853,16.919,0.093,1.157
ID47559,47559,0,5.168,1069.72,638.757,0,10080.21,21,15,1,-10921639,2563.292,2517,1893,3561,3365603,348.796,17.398,0.088,1.19
ID47585,47585,0,4.915,1071.298,643.412,0,10560.22,22,15,1,-10921639,2542.484,2492,1860,3604,3338281,332.031,17.652,0.083,1.17
ID47610,47610,0,4.961,1072.105,645.79,0,11040.23,23,15,1,-10921639,2545.791,2500,1815,3504,3342623,338.827,17.104,0.084,1.162
ID47636,47636,0,5.031,1072.119,645.408,0,11520.24,24,15,1,-10921639,2539.903,2493,1824,3658,3334892,345.088,16.653,0.086,1.164
ID47662,47662,0,5.128,1072.811,646.9,0,12000.25,25,15,1,-10921639,2536.018,2473,1797,3597,3329791,356.602,15.184,0.085,1.117
ID47739,47739,0,4.914,1074.321,650.433,0,12480.26,26,15,1,-10921639,2515.986,2474,1795,3503,3303490,329.073,15.307,0.084,1.186
ID47711,47711,0,4.978,1074.898,651.878,0,12960.27,27,15,1,-10921639,2509.036,2461,1782,3499,3294364,341.304,16.23,0.086,1.163
ID47686,47686,0,4.813,1075.851,653.162,0,13440.28,28,15,1,-10921639,2492.262,2436,1775,3314,3272340,325.63,16.745,0.082,1.165
ID47786,47786,0,4.548,1075.858,653.763,0,13920.29,29,15,1,-10921639,2466.737,2425,1744,3432,3238826,313.956,16.984,0.077,1.117
ID47761,47761,0,4.393,1076.517,654.969,0,14400.3,30,15,1,-10921639,2451.489,2405,1769,3472,3218805,306.369,15.502,0.075,1.111
ID47812,47812,0,4.312,1076.614,655.65,0,14880.31,31,15,1,-10921639,2446.04,2400,1801,3305,3211651,295.06,23.736,0.073,1.133
ID47835,47835,0,4.405,1077.146,655.52,0,15360.32,32,15,1,-10921639,2453.084,2397,1776,3527,3220899,316.797,14.833,0.07,1.02
ID47858,47858,0,4.499,1076.405,655.626,0,15840.33,33,15,1,-10921639,2477.955,2429,1724,3301,3253555,305.621,57,0.073,1.11
ID47880,47880,0,4.672,1075.577,655.528,0,16320.34,34,15,1,-10921639,2505.762,2460,1823,3415,3290065,296.792,16.641,0.079,1.235
ID47924,47924,0,4.674,1074.531,654.495,0,16800.35,35,15,1,-10921639,2500.861,2476,1797,3320,3283631,286.948,17.146,0.081,1.312
ID47987,47987,0,4.555,1073.807,652.738,0,17280.36,36,15,1,-10921639,2498.032,2488,1850,3368,3279916,288.028,17.561,0.078,1.255
ID47903,47903,0,4.512,1073.423,652.017,0,17760.37,37,15,1,-10921639,2487.215,2450,1870,3318,3265713,282.509,17.041,0.077,1.26
ID47966,47966,0,4.478,1074.654,654.339,0,18240.38,38,15,1,-10921639,2473.849,2443,1798,3307,3248164,281.871,14.955,0.077,1.255
ID47945,47945,0,4.494,1077.035,657.738,0,18720.39,39,15,1,-10921639,2473.637,2442,1763,3414,3247886,285.653,18.2,0.078,1.253
ID48009,48009,0,4.169,1077.063,655.605,0,19200.4,40,15,1,-10921639,2452.375,2436,1783,3220,3219968,278.346,57,0.075,1.233
ID48030,48030,0,4.011,1076.948,655.374,0,19680.41,41,15,1,-10921639,2430.394,2388,1798,3357,3191107,271.561,14.502,0.069,1.155
ID48052,48052,0,4.086,1078.464,661.397,0,20160.42,42,15,1,-10921639,2433.619,2403,1817,3271,3195342,272.792,15.826,0.072,1.194
ID48075,48075,0,3.907,1079.162,666.576,0,20640.43,43,15,1,-10921639,2407.397,2382,1767,3287,3160912,263.982,16.129,0.068,1.16
ID48139,48139,0,3.353,1077.564,661.975,0,21120.44,44,15,1,-10921639,2361.617,2358,1727,3135,3100803,239.484,14.912,0.056,1.039
ID48095,48095,0,3.496,1075.946,661.289,0,21600.45,45,15,1,-10921639,2371.244,2358,1787,3081,3113444,221.62,18.529,0.062,1.244
ID48118,48118,0,3.34,1076.391,663.427,0,22080.46,46,15,1,-10921639,2378.211,2373,1743,3010,3122591,211.641,17.783,0.061,1.296
ID48232,48232,0,3.398,1076.375,663.487,0,22560.47,47,15,1,-10921639,2355.107,2349,1756,3067,3092255,223.943,22.672,0.06,1.192
ID48348,48348,0,3.8,1075.356,664.49,0,23040.48,48,15,1,-10921639,2394.14,2399,1660,3076,3143506,242.302,17.84,0.069,1.28
ID48158,48158,0,3.667,1075.038,663.184,0,23520.49,49,15,1,-10921639,2389.062,2367,1753,3013,3136839,245.19,18.214,0.065,1.189
ID48271,48271,0,3.376,1074.187,660.044,0,24000.5,50,15,1,-10921639,2393.114,2370,1747,3038,3142159,240.934,26.303,0.06,1.12
ID48213,48213,0,3.37,1073.946,659.581,0,24480.51,51,15,1,-10921639,2375.967,2362,1690,3082,3119645,247.733,35.507,0.059,1.067
ID48291,48291,0,3.368,1072.019,657.607,0,24960.52,52,15,1,-10921639,2382.827,2368,1794,3058,3128652,230.477,51.719,0.059,1.159
ID48177,48177,0,3.404,1072.226,658.223,0,25440.53,53,15,1,-10921639,2385.479,2386,1715,3087,3132134,214.86,23.202,0.061,1.274
