Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID7373,7373,0,54.889,667.499,168.448,0,0,0,15,1,-10921639,10243.984,10322,4450,15821,13450351,3366.352,17.679,0.362,1.617
ID7551,7551,0,53.607,671.607,170.205,0,480.023,1,15,1,-10921639,10129.864,10237,4462,15851,13300511,3145.794,18.15,0.358,1.696
ID7290,7290,0,53.016,677.013,171.756,0,960.046,2,15,1,-10921639,10058.328,10120,4277,15586,13206585,3043.278,23.276,0.357,1.74
ID7393,7393,0,52.25,688.876,173.906,0,1440.069,3,15,1,-10921639,9949.741,10008,4587,15571,13064010,3042.995,18.017,0.351,1.698
ID7249,7249,0,50.555,688.67,173.2,0,1920.092,4,15,1,-10921639,9792.535,9883,4359,15350,12857598,2950.925,17.956,0.343,1.695
ID7331,7331,0,49.12,690.38,172.275,0,2400.115,5,15,1,-10921639,9671.505,9675,4374,14979,12698686,2831.869,23.499,0.34,1.734
ID7453,7453,0,49.672,693.119,173.229,0,2880.138,6,15,1,-10921639,9695.221,9660,4413,15112,12729825,2949.907,17.699,0.339,1.666
ID7434,7434,0,48.332,693.191,172.436,0,3360.161,7,15,1,-10921639,9572.421,9616,4445,15325,12568589,3109.517,23.596,0.329,1.525
ID7310,7310,0,47.473,691.38,172.409,0,3840.184,8,15,1,-10921639,9501.255,9445,4108,15514,12475148,3219.354,23.747,0.325,1.449
ID7472,7472,0,46.541,689.421,171.594,0,4320.207,9,15,1,-10921639,9454.505,9412,4188,15403,12413765,3194.012,23.814,0.32,1.435
ID7352,7352,0,45.166,688.416,171.091,0,4800.23,10,15,1,-10921639,9374.666,9360,4077,15132,12308936,3106.886,23.756,0.314,1.444
ID7269,7269,0,44.887,686.877,169.96,0,5280.253,11,15,1,-10921639,9368.292,9407,4232,14819,12300568,3081.153,23.768,0.315,1.457
ID7592,7592,0,45.224,684.51,168.099,0,5760.276,12,15,1,-10921639,9410.891,9486,4221,14872,12356500,3013.907,23.902,0.319,1.509
ID7531,7531,0,45.373,687.778,168.664,0,6240.299,13,15,1,-10921639,9416.889,9571,4091,15294,12364375,2972.405,23.594,0.316,1.521
ID7413,7413,0,45.131,687.058,168.849,0,6720.322,14,15,1,-10921639,9365.698,9409,4035,14801,12297161,2914.296,23.591,0.315,1.539
ID7571,7571,0,45.381,686.637,167.742,0,7200.345,15,15,1,-10921639,9439.841,9632,4334,14749,12394511,2851.266,23.815,0.317,1.595
ID7491,7491,0,46.242,685.222,167.744,0,7680.368,16,15,1,-10921639,9484.55,9629,4327,15004,12453214,2902.03,23.723,0.322,1.593
ID7511,7511,0,46.414,681.054,167.601,0,8160.391,17,15,1,-10921639,9552.14,9784,4307,14452,12541960,2883.069,23.854,0.326,1.628
ID7612,7612,0,47.618,677.08,166.303,0,8640.414,18,15,1,-10921639,9695.041,9899,4202,14889,12729589,2897.552,23.828,0.332,1.667
ID7632,7632,0,49.473,670.007,161.532,0,9120.437,19,15,1,-10921639,9806.212,10082,4621,14960,12875557,2955.253,23.695,0.342,1.691
ID7734,7734,0,49.706,666.947,160.303,0,9600.46,20,15,1,-10921639,9849.015,10045,4551,15092,12931757,2861.509,23.798,0.344,1.762
ID7652,7652,0,52.898,660.59,157.603,0,10080.483,21,15,1,-10921639,10111.906,10284,4318,15442,13276932,2872.555,23.612,0.361,1.866
ID7672,7672,0,54.421,655.631,155.419,0,10560.506,22,15,1,-10921639,10160.708,10283,4296,15852,13341010,3138.773,23.288,0.364,1.728
ID7692,7692,0,54.272,658.144,156.285,0,11040.529,23,15,1,-10921639,10235.963,10331,4429,15890,13439819,3248.104,23.616,0.363,1.678
ID7713,7713,0,54.639,657.549,157.057,0,11520.552,24,15,1,-10921639,10265.597,10284,4255,15861,13478729,3301.382,23.516,0.366,1.665
ID7754,7754,0,54.825,659.625,157.345,0,12000.575,25,15,1,-10921639,10312.79,10440,4366,15849,13540693,3166.167,23.66,0.369,1.755
ID7775,7775,0,55.824,661.911,156.753,0,12480.598,26,15,1,-10921639,10403.411,10647,4466,15889,13659679,3270.056,23.799,0.371,1.721
ID7817,7817,0,56.537,661.729,156.308,0,12960.621,27,15,1,-10921639,10434.827,10689,4555,15836,13700928,3262.273,23.583,0.375,1.746
ID7796,7796,0,56.818,660.51,153.621,0,13440.644,28,15,1,-10921639,10503.16,10774,4380,15901,13790649,3298.198,23.71,0.377,1.744
ID7838,7838,0,56.444,663.181,149.713,0,13920.667,29,15,1,-10921639,10436.656,10630,4217,15931,13703329,3561.42,23.671,0.37,1.583
ID7986,7986,0,55.377,662.843,147.878,0,14400.69,30,15,1,-10921639,10383.516,10731,4320,15792,13633557,3173.175,23.762,0.37,1.768
ID7902,7902,0,56.15,662.357,146.944,0,14880.713,31,15,1,-10921639,10487.289,10824,4451,15742,13769810,3116.751,23.53,0.374,1.832
ID7880,7880,0,56.272,663.853,143.608,0,15360.736,32,15,1,-10921639,10498.749,10720,4243,15899,13784857,3508.025,23.729,0.37,1.616
ID7859,7859,0,55.336,664.005,143.455,0,15840.759,33,15,1,-10921639,10450.548,10776,4367,15847,13721570,3288.586,23.906,0.369,1.712
ID7966,7966,0,56.497,661.957,144.467,0,16320.782,34,15,1,-10921639,10609.995,10957,4760,15845,13930923,3145.717,23.849,0.376,1.843
ID7946,7946,0,58.655,665.949,148.1,0,16800.805,35,15,1,-10921639,10832.898,11270,4429,15915,14223595,3226.781,23.761,0.388,1.876
ID7924,7924,0,59.905,665.483,150.166,0,17280.828,36,15,1,-10921639,10872.128,11266,4405,15875,14275104,3332.209,23.681,0.391,1.835
ID8030,8030,0,58.373,667.194,149.539,0,17760.851,37,15,1,-10921639,10753.034,11091,4473,15916,14118733,3378.436,23.688,0.381,1.756
ID8008,8008,0,59.162,665.99,150.902,0,18240.874,38,15,1,-10921639,10864.698,11205,4519,15899,14265348,3357.241,23.787,0.386,1.803
ID8052,8052,0,59.582,666.125,152.577,0,18720.897,39,15,1,-10921639,10956.944,11402,4683,15854,14386468,3338.18,23.832,0.388,1.836
ID8074,8074,0,60.197,668.515,153.333,0,19200.92,40,15,1,-10921639,11041.621,11508,4441,15928,14497648,3269.322,23.796,0.392,1.902
ID8160,8160,0,62.477,670.917,155.251,0,19680.943,41,15,1,-10921639,11272.363,11701,4707,15995,14800613,3275.497,23.652,0.403,1.979
ID8138,8138,0,64.16,673.064,155.631,0,20160.966,42,15,1,-10921639,11380.329,11729,4720,15995,14942372,3332.977,23.494,0.412,1.992
ID8117,8117,0,65.576,676.672,157.046,0,20640.989,43,15,1,-10921639,11581.896,11981,4683,15973,15207030,3334.14,23.674,0.419,2.05
ID8096,8096,0,65.652,679.64,157.841,0,21121.012,44,15,1,-10921639,11652.433,12070,5115,16064,15299644,3293.463,23.64,0.419,2.089
ID8247,8247,0,66.13,680.928,157.032,0,21601.035,45,15,1,-10921639,11622.166,12054,4907,16170,15259904,3369.945,23.542,0.421,2.043
ID8396,8396,0,70.676,694.891,162.986,0,22081.058,46,15,1,-10921639,11907.89,12351,4597,16383,15635060,3637.133,18.497,0.445,2.017
ID8183,8183,0,68.059,697.892,160.975,0,22561.081,47,15,1,-10921639,11814.852,12213,4473,16337,15512901,3571.218,23.557,0.431,1.993
ID8205,8205,0,66.142,701.544,160.074,0,23041.104,48,15,1,-10921639,11624.983,12033,4767,16268,15263603,3581.838,23.653,0.419,1.915
ID8226,8226,0,64.712,702.516,158.812,0,23521.127,49,15,1,-10921639,11547.75,12025,4637,16163,15162196,3580.189,23.696,0.409,1.874
ID8418,8418,0,63.966,702.298,157.46,0,24001.15,50,15,1,-10921639,11537.965,12148,4398,16180,15149348,3672.58,23.786,0.405,1.81
ID8332,8332,0,63.184,701.332,158.372,0,24481.173,51,15,1,-10921639,11474.35,12021,4669,16154,15065822,3630.501,23.8,0.399,1.804
ID8354,8354,0,64.311,700.507,158.373,0,24961.196,52,15,1,-10921639,11562.687,12168,4445,16126,15181808,3623.069,23.738,0.407,1.845
ID8291,8291,0,65.107,699.289,158.37,0,25441.219,53,15,1,-10921639,11710.567,12312,4697,16195,15375974,3533.951,23.686,0.41,1.928
ID8270,8270,0,66.396,698.599,157.313,0,25921.242,54,15,1,-10921639,11864.878,12483,4860,16164,15578585,3440.921,23.836,0.416,2.027
ID8460,8460,0,66.676,697.321,156.479,0,26401.265,55,15,1,-10921639,11920.366,12597,4572,16165,15651441,3474.996,23.785,0.418,2.022
ID8312,8312,0,66.213,698.488,156.429,0,26881.288,56,15,1,-10921639,11854.759,12583,4678,16163,15565298,3459.652,23.82,0.416,2.013
ID8440,8440,0,65.446,698.151,154.655,0,27361.311,57,15,1,-10921639,11788.791,12446,4536,16086,15478682,3455.657,23.888,0.413,1.993
ID8480,8480,0,66.849,693.229,150.382,0,27841.334,58,15,1,-10921639,11960.267,12783,4749,16172,15703830,3533.007,23.907,0.419,1.998
ID8377,8377,0,66.486,691.646,150.289,0,28321.357,59,15,1,-10921639,11978.708,12680,4854,16052,15728044,3367.701,23.728,0.417,2.095
ID8562,8562,0,67.835,691.84,150.738,0,28801.38,60,15,1,-10921639,12126.685,12881,4812,16150,15922337,3328.835,23.753,0.425,2.171
ID8499,8499,0,67.71,690.274,147.908,0,29281.403,61,15,1,-10921639,12049.717,12891,4656,16240,15821279,3568.479,23.685,0.423,2.008
ID8520,8520,0,68.079,687.749,147.255,0,29761.426,62,15,1,-10921639,12139.053,12869,4387,16152,15938576,3471.003,23.93,0.426,2.091
ID8625,8625,0,68.32,687.849,148.17,0,30241.449,63,15,1,-10921639,12195.391,13007,5111,16209,16012548,3412.079,23.841,0.426,2.137
ID8541,8541,0,69.493,688.526,148.774,0,30721.472,64,15,1,-10921639,12333.559,13171,4935,16275,16193963,3430.973,23.854,0.434,2.174
ID8581,8581,0,70.495,688.714,148.682,0,31201.495,65,15,1,-10921639,12444.362,13318,4824,16309,16339447,3487.619,23.883,0.438,2.173
ID8602,8602,0,70.027,687.4,146.724,0,31681.518,66,15,1,-10921639,12349.283,13337,4574,16377,16214609,3691.935,23.879,0.433,2.022
ID8792,8792,0,70.522,685.373,145.437,0,32161.541,67,15,1,-10921639,12372.696,13369,4919,16383,16245350,3758.698,23.773,0.435,1.996
ID8687,8687,0,71.278,684.591,144.921,0,32641.564,68,15,1,-10921639,12486.685,13566,4741,16365,16395017,3665.365,23.751,0.441,2.084
ID8645,8645,0,70.738,682.926,142.649,0,33121.587,69,15,1,-10921639,12446.177,13714,4467,16383,16341830,3801.619,23.929,0.436,1.987
ID8666,8666,0,69.281,680.602,140.592,0,33601.61,70,15,1,-10921639,12413.174,13612,4618,16383,16298498,3730.545,24.079,0.428,1.995
ID8708,8708,0,70.899,676.424,138.584,0,34081.633,71,15,1,-10921639,12590.133,13908,4706,16382,16530845,3661.054,24.012,0.436,2.09
ID8816,8816,0,71.139,672.564,137.17,0,34561.656,72,15,1,-10921639,12651.462,13802,5139,16379,16611369,3566.738,23.992,0.438,2.162
ID8750,8750,0,71.252,668.056,136.461,0,35041.679,73,15,1,-10921639,12637.132,13776,4886,16383,16592554,3618.391,24.072,0.439,2.132
ID8729,8729,0,71.629,665.449,136.45,0,35521.702,74,15,1,-10921639,12689.234,13918,5019,16354,16660964,3483.836,24,0.442,2.234
ID8896,8896,0,71.619,661.223,136.69,0,36001.725,75,15,1,-10921639,12710.608,13774,5235,16362,16689028,3376.526,24.057,0.443,2.313
ID8856,8856,0,71.034,658.651,135.91,0,36481.748,76,15,1,-10921639,12705.138,13547,5134,16287,16681846,3244.719,23.953,0.439,2.389
ID8771,8771,0,71.045,659.464,135.796,0,36961.771,77,15,1,-10921639,12676.401,13628,5111,16349,16644115,3224.195,23.996,0.438,2.396
ID8837,8837,0,70.407,658.397,134.826,0,37441.794,78,15,1,-10921639,12626.005,13475,4867,16279,16577945,3247.097,23.905,0.436,2.361
ID8877,8877,0,71.005,657.297,133.987,0,37921.817,79,15,1,-10921639,12631.44,13382,5023,16300,16585081,3218.788,23.905,0.441,2.404
ID8917,8917,0,69.193,655.797,133.028,0,38401.84,80,15,1,-10921639,12472.332,13285,5410,16189,16376172,3218.856,24.061,0.431,2.333
ID8979,8979,0,68.706,656.221,130.139,0,38881.863,81,15,1,-10921639,12388.354,13235,5029,16171,16265909,3318.34,24.099,0.429,2.241
ID8937,8937,0,69.047,654.683,126.386,0,39361.886,82,15,1,-10921639,12329.208,13159,4808,16221,16188250,3403.699,23.996,0.431,2.183
ID8958,8958,0,69.827,650.852,126.304,0,39841.909,83,15,1,-10921639,12363.091,13038,4635,16191,16232738,3295.197,23.978,0.438,2.286
ID8999,8999,0,68.965,648.118,124.665,0,40321.932,84,15,1,-10921639,12275.423,12951,5184,16147,16117631,3260.639,23.97,0.434,2.278
ID9020,9020,0,68.998,644.542,122.959,0,40801.955,85,15,1,-10921639,12254.049,12970,4820,16164,16089566,3269.634,23.826,0.434,2.27
ID9241,9241,0,70.698,642.3,121.435,0,41281.978,86,15,1,-10921639,12268.471,12901,5135,16303,16108503,3374.664,23.66,0.445,2.238
ID9131,9131,0,69.282,642.511,121.055,0,41762.001,87,15,1,-10921639,12073.973,12680,5122,16245,15853127,3390.766,23.772,0.437,2.167
ID9220,9220,0,67.688,640.957,119.916,0,42242.024,88,15,1,-10921639,11930.742,12481,4700,16090,15665064,3249.906,23.813,0.432,2.214
ID9063,9063,0,70.24,638.08,118.589,0,42722.047,89,15,1,-10921639,12125.259,12606,4976,16220,15920465,3207.435,23.689,0.447,2.334
ID9085,9085,0,67.511,638.204,119.67,0,43202.07,90,15,1,-10921639,11889.693,12290,5081,16046,15611167,3039.184,23.833,0.432,2.362
ID9108,9108,0,68.967,639.754,119.826,0,43682.093,91,15,1,-10921639,11854.658,12249,4968,16285,15565166,3412.303,23.518,0.439,2.12
ID9040,9040,0,69.695,646.392,113.88,0,44162.116,92,15,1,-10921639,10264.925,8728,4293,16383,13477846,4660.479,17.402,0.432,1.329
ID9151,9151,0,66.425,644.927,113.823,0,44642.139,93,15,1,-10921639,9780.973,7860,4071,16383,12842418,4659.701,16.605,0.415,1.232
ID9261,9261,0,67.367,647.354,113.173,0,45122.162,94,15,1,-10921639,10058.221,8439,4061,16383,13206444,4640.461,16.781,0.427,1.297
ID9329,9329,0,67.954,647.075,113.372,0,45602.185,95,15,1,-10921639,10147.447,8517,4037,16383,13323598,4642.369,16.899,0.428,1.311
ID9175,9175,0,63.671,647.753,114.93,0,46082.208,96,15,1,-10921639,10403.711,9540,4090,16381,13660073,4211.383,19.478,0.438,1.506
ID9198,9198,0,50.08,647.917,116.865,0,46562.231,97,15,1,-10921639,10149.39,9280,3869,16383,13326149,4227.939,24.158,0.406,1.386
