Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID31490,31490,0,35.112,957.366,125.375,0,7680.432,16,15,1,-10921639,6793.141,6228,3617,12522,8919394,2280.337,16.441,0.296,1.362
ID31608,31608,0,35.328,958.098,125.005,0,8160.459,17,15,1,-10921639,6740.776,6036,3453,12711,8850639,2371.301,15.628,0.296,1.298
ID31535,31535,0,34.425,963.343,122.308,0,8640.486,18,15,1,-10921639,6695.243,6048,3608,12127,8790854,2304.673,16.051,0.291,1.311
ID31668,31668,0,31.566,964.594,121.442,0,9120.513,19,15,1,-10921639,6527.856,6096,3538,11347,8571075,2028.492,17.052,0.281,1.412
ID31697,31697,0,32.821,964.706,120.545,0,9600.54,20,15,1,-10921639,6597.018,6057,3392,12269,8661884,2169.405,16.088,0.286,1.352
ID31730,31730,0,33.168,963.072,120.097,0,10080.567,21,15,1,-10921639,6639.283,6141,3420,12290,8717379,2175.461,16.696,0.288,1.365
ID31713,31713,0,39.427,950.879,104.735,0,10560.594,22,15,1,-10921639,6957.014,5910,3520,14571,9134559,2821.934,14.538,0.309,1.165
ID31747,31747,0,32.752,960.263,106.405,0,11040.621,23,15,1,-10921639,6721.521,6301,3417,11318,8825357,1989.934,17.289,0.288,1.513
ID31832,31832,0,32.924,965.792,107.78,0,11520.648,24,15,1,-10921639,6663.256,6253,3502,11546,8748855,2023.453,17.355,0.292,1.49
ID31764,31764,0,33.848,965.182,108.923,0,12000.675,25,15,1,-10921639,6705.801,6147,3465,12066,8804717,2138.393,16.583,0.294,1.427
ID31798,31798,0,33.912,963.092,108.564,0,12480.702,26,15,1,-10921639,6731.896,6221,3434,11977,8838980,2139.792,16.745,0.296,1.437
ID31815,31815,0,38.596,952.918,105.146,0,12960.729,27,15,1,-10921639,6964.035,6098,3525,13835,9143778,2588.552,15.32,0.312,1.28
ID31781,31781,0,37.026,957.858,106.482,0,13440.756,28,15,1,-10921639,6921.884,6208,3461,13160,9088434,2416.533,15.838,0.308,1.35
ID31934,31934,0,37.6,957.913,105.674,0,13920.783,29,15,1,-10921639,6920.332,6126,3435,12986,9086396,2464.197,15.887,0.313,1.338
ID31849,31849,0,37.164,956.861,106.921,0,14400.81,30,15,1,-10921639,6953.597,6259,3512,12799,9130073,2383.384,16.066,0.312,1.389
ID31866,31866,0,38.498,954.271,102.423,0,14880.837,31,15,1,-10921639,6997.241,6176,3369,12910,9187378,2500.109,15.917,0.317,1.348
ID31883,31883,0,37.985,953.691,100.165,0,15360.864,32,15,1,-10921639,7034.896,6378,3597,13090,9236818,2384.461,16.509,0.317,1.42
ID31968,31968,0,39.641,953.733,101.409,0,15840.891,33,15,1,-10921639,7109.045,6374,3519,13389,9334176,2589.254,15.894,0.324,1.343
ID31900,31900,0,40.182,954.88,100.814,0,16320.918,34,15,1,-10921639,7136.969,6338,3459,13651,9370840,2635.939,15.54,0.326,1.332
ID31917,31917,0,40.267,955.099,96.786,0,16800.945,35,15,1,-10921639,7163.511,6439,3673,13235,9405690,2581.056,16.084,0.329,1.375
ID31951,31951,0,45.956,949.468,91.056,0,17280.972,36,15,1,-10921639,7418.518,6187,3648,15729,9740514,3278.681,14.723,0.345,1.161
ID32002,32002,0,45.141,945.738,83.524,0,17760.999,37,15,1,-10921639,7484.657,6410,3806,15505,9827354,3099.02,15.178,0.344,1.236
ID31985,31985,0,44.308,945.383,85.71,0,18241.026,38,15,1,-10921639,7469.11,6520,3691,14401,9806942,2937.957,15.429,0.344,1.301
ID32019,32019,0,43.696,947.118,88.424,0,18721.053,39,15,1,-10921639,7450.104,6469,3812,14438,9781987,2852.5,16.012,0.344,1.336
ID32036,32036,0,43.883,948.338,90.768,0,19201.08,40,15,1,-10921639,7434.401,6515,3528,14958,9761369,2933.319,15.997,0.344,1.298
ID32053,32053,0,43.054,945.185,88.326,0,19681.107,41,15,1,-10921639,7457.378,6602,3503,14250,9791537,2795.195,16.024,0.342,1.36
ID32087,32087,0,43.86,943.23,88.928,0,20161.134,42,15,1,-10921639,7517.65,6631,3716,14100,9870674,2851.08,16.113,0.345,1.352
ID32104,32104,0,43.673,941.37,89.514,0,20641.161,43,15,1,-10921639,7500.768,6619,3573,14515,9848508,2825.396,15.959,0.344,1.36
ID32210,32210,0,45.558,938.107,89.413,0,21121.188,44,15,1,-10921639,7599.805,6524,3809,14958,9978544,3045.85,15.467,0.349,1.29
ID32121,32121,0,47.458,935.319,91.438,0,21601.215,45,15,1,-10921639,7594.963,6350,3656,15896,9972186,3356.548,14.825,0.354,1.183
ID32070,32070,0,47.034,934.443,88.955,0,22081.242,46,15,1,-10921639,7652.151,6479,3519,15651,10047274,3219.506,15.112,0.353,1.241
ID32157,32157,0,48.798,934.829,86.134,0,22561.269,47,15,1,-10921639,7682.149,6269,3560,15811,10086661,3506.299,14.471,0.358,1.155
ID32192,32192,0,47.205,933.944,85.527,0,23041.296,48,15,1,-10921639,7648.103,6512,3592,15856,10041959,3357.607,14.789,0.353,1.189
ID32138,32138,0,44.373,934.088,83.04,0,23521.323,49,15,1,-10921639,7534.169,6656,3423,14642,9892364,2979.345,15.723,0.348,1.305
ID32175,32175,0,45.604,933.848,78.474,0,24001.35,50,15,1,-10921639,7600.712,6541,3596,15389,9979735,3067.312,15.389,0.351,1.288
ID32312,32312,0,47.976,934.024,78.035,0,24481.377,51,15,1,-10921639,7653.654,6354,3631,15784,10049248,3446.881,14.856,0.355,1.165
ID32227,32227,0,51.589,935.66,64.308,0,24961.404,52,15,1,-10921639,7772.267,6113,3251,16268,10204987,3869.31,13.526,0.368,1.08
ID32244,32244,0,51.693,933.403,68.017,0,25441.431,53,15,1,-10921639,7510.35,5361,3245,16383,9861090,4352.269,12.603,0.353,0.9
ID32329,32329,0,51.265,934.185,69.387,0,25921.458,54,15,1,-10921639,7514.24,5467,3284,16383,9866197,4282.915,12.784,0.355,0.92
ID32261,32261,0,49.312,934.987,71.242,0,26401.485,55,15,1,-10921639,7275.021,5260,3284,16383,9552103,4187.473,11.976,0.341,0.884
ID32346,32346,0,32.528,933.258,71.716,0,26881.512,56,15,1,-10921639,7212.175,5990,3180,15995,9469586,3577.994,19.329,0.326,0.992
ID32295,32295,0,37.824,936.879,71.298,0,27361.539,57,15,1,-10921639,6874.513,5770,3243,15388,9026235,2987.277,16.204,0.315,1.102
ID32278,32278,0,43.905,926.142,71.01,0,27841.566,58,15,1,-10921639,6982.912,5376,3390,16257,9168564,3605.522,10.497,0.321,0.941
ID32364,32364,0,42.289,922.648,71.564,0,28321.593,59,15,1,-10921639,6854.463,5400,3399,16098,8999910,3437.717,10.347,0.312,0.949
ID32381,32381,0,40.442,927.268,76.116,0,28801.62,60,15,1,-10921639,6759.468,5487,3427,15924,8875181,3187.031,11.152,0.308,1
ID32398,32398,0,30.413,925.693,75.56,0,29281.647,61,15,1,-10921639,6517.884,6097,3436,10752,8557982,1854.178,17.588,0.281,1.54
ID32432,32432,0,26.22,924.24,76.515,0,29761.674,62,15,1,-10921639,6362.659,6251,3440,9750,8354171,1552.274,23.315,0.263,1.707
ID32415,32415,0,20.555,921.504,75.715,0,30241.701,63,15,1,-10921639,5998.345,5937,3509,9350,7875827,1327.351,24.265,0.22,1.632
ID32568,32568,0,17.635,927.763,72.63,0,30721.728,64,15,1,-10921639,5498.775,5225,3285,9339,7219892,1388.676,44.19,0.162,1.104
ID32569,32569,0,19.553,915.667,82.682,0,30721.728,64,15,1,-10921639,5637.857,5360,3467,9381,7402506,1361.789,15.66,0.175,1.234
ID32550,32550,0,20.417,920.516,76.968,0,31201.755,65,15,1,-10921639,6094.198,5999,3355,9482,8001682,1332.608,24.51,0.225,1.677
ID32450,32450,0,17.369,913.916,78.91,0,31681.782,66,15,1,-10921639,5357.465,4978,3444,8582,7034351,1256.426,15.299,0.14,1.047
ID32490,32490,0,19.151,910.465,81.138,0,32161.809,67,15,1,-10921639,5392.683,4874,3507,9342,7080593,1431.123,14.592,0.157,1.021
ID32510,32510,0,20.131,908.442,82.587,0,32641.836,68,15,1,-10921639,5453.593,4972,3386,9464,7160568,1485.631,14.711,0.166,1.044
ID32530,32530,0,19.516,908.055,81.713,0,33121.863,69,15,1,-10921639,5454.166,5061,3273,9061,7161320,1389.354,15.086,0.166,1.117
ID32469,32469,0,20.933,906.376,88.079,0,33601.89,70,15,1,-10921639,5464.619,5109,3429,8918,7175045,1377.023,16.943,0.196,1.302
ID32610,32610,0,20.58,905.125,89.76,0,34081.917,71,15,1,-10921639,5512.474,5169,3360,8781,7237878,1320.381,16.861,0.195,1.364
ID32588,32588,0,20.407,906.553,90.685,0,34561.944,72,15,1,-10921639,5482.498,5152,3489,8954,7198520,1308.883,16.864,0.196,1.374
ID32653,32653,0,22.926,899.949,89.45,0,35041.971,73,15,1,-10921639,5579.752,5121,3527,9278,7326215,1497.308,15.862,0.212,1.306
ID32631,32631,0,23.77,897.933,95.086,0,35521.998,74,15,1,-10921639,5641.323,5143,3443,9605,7407057,1607.656,15.152,0.217,1.254
ID32766,32766,0,22.773,899.777,95.64,0,36002.025,75,15,1,-10921639,5579.171,5127,3372,9377,7325451,1557.285,15.337,0.215,1.269
ID32721,32721,0,22.58,902.316,98.14,0,36482.052,76,15,1,-10921639,5589.222,5209,3320,9316,7338648,1547.795,15.416,0.215,1.28
ID32675,32675,0,23.742,906.547,102.627,0,36962.079,77,15,1,-10921639,5625.749,5140,3302,9980,7386609,1636.181,15.792,0.22,1.242
ID32698,32698,0,25.2,909.676,102.476,0,37442.106,78,15,1,-10921639,5690.225,5078,3217,10474,7471265,1766.428,14.974,0.229,1.202
ID32743,32743,0,24.235,908.433,104.028,0,37922.133,79,15,1,-10921639,5637.676,5121,3171,9717,7402269,1629.816,15.874,0.226,1.276
ID32859,32859,0,24.607,905.717,102.458,0,38402.16,80,15,1,-10921639,5678.37,5203,3228,10123,7455700,1696.367,15.686,0.228,1.241
ID32788,32788,0,24.355,907.004,102.937,0,38882.187,81,15,1,-10921639,5679.119,5213,3248,9844,7456683,1651.998,16.562,0.228,1.277
ID33050,33050,0,24.634,907.308,104.979,0,39362.214,82,15,1,-10921639,5668.5,5202,3275,9970,7442741,1640.428,15.343,0.229,1.288
ID32812,32812,0,24.796,908.193,106.078,0,39842.241,83,15,1,-10921639,5698.171,5234,3384,9657,7481699,1585.284,16.166,0.232,1.354
ID32906,32906,0,24.542,908.084,106.017,0,40322.268,84,15,1,-10921639,5720.567,5304,3472,9666,7511105,1518.375,15.87,0.232,1.421
ID33097,33097,0,24.274,907.71,106.28,0,40802.295,85,15,1,-10921639,5672.965,5300,3441,9090,7448603,1502.148,16.387,0.23,1.414
ID32835,32835,0,23.379,908.765,107.027,0,41282.322,86,15,1,-10921639,5637.531,5312,3338,9013,7402078,1408.598,16.996,0.227,1.482
ID33026,33026,0,23.64,907.836,108.847,0,41762.349,87,15,1,-10921639,5642.346,5276,3511,9306,7408400,1428.656,16.97,0.229,1.473
ID32953,32953,0,24.95,909.879,109.867,0,42242.376,88,15,1,-10921639,5703.374,5268,3476,9821,7488530,1574.591,15.704,0.234,1.374
ID33145,33145,0,24.73,913.046,110.075,0,42722.403,89,15,1,-10921639,5684.199,5273,3481,9939,7463353,1571.232,16.284,0.233,1.366
ID33073,33073,0,24.985,912.299,106.963,0,43202.43,90,15,1,-10921639,5699.474,5253,3354,10298,7483409,1666.11,16.498,0.233,1.292
ID33002,33002,0,24.807,912.531,104.524,0,43682.457,91,15,1,-10921639,5695.532,5217,3380,9975,7478233,1636.764,15.114,0.233,1.317
ID32929,32929,0,24.21,912.327,105.026,0,44162.484,92,15,1,-10921639,5693.205,5269,3412,9448,7475178,1534.069,16.574,0.231,1.394
ID32882,32882,0,23.903,911.718,105.215,0,44642.511,93,15,1,-10921639,5660.975,5281,3335,9198,7432860,1471.437,16.941,0.231,1.445
ID33169,33169,0,24.938,908.024,101.385,0,45122.538,94,15,1,-10921639,5692.054,5221,3407,9783,7473667,1611,15.666,0.235,1.344
ID32978,32978,0,25.005,907.505,102.935,0,45602.565,95,15,1,-10921639,5734.817,5314,3550,9484,7529815,1536.39,16.528,0.236,1.428
ID33241,33241,0,23.809,907.733,105.275,0,46082.592,96,15,1,-10921639,5687.58,5344,3574,9014,7467793,1396.456,17.186,0.231,1.527
ID33217,33217,0,24.481,898.074,107.007,0,46562.619,97,15,1,-10921639,5716.526,5326,3320,9462,7505798,1548.599,16.665,0.231,1.383
ID33194,33194,0,23.555,894.198,106.293,0,47042.646,98,15,1,-10921639,5663.189,5272,3380,9199,7435767,1477.222,16.603,0.225,1.407
ID33120,33120,0,24.127,893.458,103.708,0,47522.673,99,15,1,-10921639,5679.873,5231,3229,9640,7457673,1583.305,16.657,0.226,1.324
ID33266,33266,0,24.114,896.098,106.272,0,48002.7,100,15,1,-10921639,5585.869,5069,3049,9799,7334246,1650.648,15.245,0.226,1.246
ID33313,33313,0,24.144,896.601,107.496,0,48482.727,101,15,1,-10921639,5608.301,5077,3280,9726,7363699,1642.969,15.564,0.225,1.254
ID33290,33290,0,24.057,894.974,109.962,0,48962.754,102,15,1,-10921639,5598.526,5065,3009,9607,7350865,1645.437,15.414,0.225,1.251
ID33337,33337,0,23.952,893.269,109.526,0,49442.781,103,15,1,-10921639,5613.102,5142,3107,9691,7370003,1611.313,15.759,0.224,1.275
ID33506,33506,0,24.221,892.647,108.551,0,49922.808,104,15,1,-10921639,5616.701,5108,3236,9766,7374729,1617.778,15.799,0.226,1.278
ID33360,33360,0,23.024,892.986,107.796,0,50402.835,105,15,1,-10921639,5559.91,5160,3146,8919,7300162,1463.702,15.745,0.22,1.372
ID33407,33407,0,21.759,895.471,104.188,0,50882.862,106,15,1,-10921639,5515.364,5239,3408,9074,7241673,1323.417,16.977,0.214,1.47
ID33433,33433,0,21.998,896.776,106.226,0,51362.889,107,15,1,-10921639,5482.437,5092,3370,9230,7198440,1385.156,16.737,0.213,1.391
ID33529,33529,0,23.38,897.202,104.852,0,51842.916,108,15,1,-10921639,5516.866,5037,3211,9946,7243645,1539.864,15.487,0.22,1.294
ID33384,33384,0,23.417,894.475,104.379,0,52322.943,109,15,1,-10921639,5535.746,5130,3301,9482,7268435,1545.223,15.858,0.22,1.294
ID33553,33553,0,25.115,889.741,96.29,0,52802.97,110,15,1,-10921639,5601.919,4992,3219,10438,7355319,1760.785,14.667,0.226,1.172
ID33457,33457,0,24.039,885.942,98.78,0,53282.997,111,15,1,-10921639,5566.104,5060,3372,9547,7308295,1606.885,15.316,0.222,1.261
ID33481,33481,0,23.826,884.793,92.713,0,53763.024,112,15,1,-10921639,5585.837,5034,3273,9886,7334204,1611.914,15.423,0.219,1.244
ID33577,33577,0,22.713,883.238,87.165,0,54243.051,113,15,1,-10921639,5539.981,5065,3204,9865,7273995,1580.782,15.213,0.209,1.213
ID33601,33601,0,22.868,880.177,83.129,0,54723.078,114,15,1,-10921639,5562.449,4979,3177,9783,7303495,1640.476,14.667,0.206,1.157
ID33726,33726,0,22.647,875.28,78.687,0,55203.105,115,15,1,-10921639,5577.417,5034,3235,9720,7323149,1606.91,15.008,0.206,1.185
ID33677,33677,0,21.092,874.628,78.225,0,55683.132,116,15,1,-10921639,5533.205,5043,3397,9424,7265098,1507.873,16.412,0.185,1.147
ID33701,33701,0,21.954,869.671,80.487,0,56163.159,117,15,1,-10921639,5535.753,5084,3253,9528,7268444,1554.873,15.347,0.201,1.194
ID33628,33628,0,22.57,864.304,82.131,0,56643.186,118,15,1,-10921639,5539.893,5027,3281,9657,7273880,1562.486,15.12,0.207,1.218
ID33653,33653,0,22.079,861.319,80.34,0,57123.213,119,15,1,-10921639,5528.766,5104,3285,9469,7259270,1465.839,15.687,0.207,1.293
ID33778,33778,0,23.78,860.089,80.477,0,57603.24,120,15,1,-10921639,5591.559,5041,3307,9891,7341717,1680.943,15.251,0.213,1.168
ID33804,33804,0,24.71,859.569,80.007,0,58083.267,121,15,1,-10921639,5610.211,4930,3316,10372,7366207,1804.079,14.448,0.217,1.109
ID33753,33753,0,24.89,858.53,82.299,0,58563.294,122,15,1,-10921639,5617.556,4950,3390,10452,7375851,1823.18,14.331,0.219,1.108
ID33831,33831,0,24.401,856.749,84.175,0,59043.321,123,15,1,-10921639,5618.397,5009,3395,10381,7376955,1731.477,14.54,0.217,1.157
ID33857,33857,0,25.957,857.358,81.867,0,59523.348,124,15,1,-10921639,5658.399,4915,3343,10907,7429478,1938.244,13.588,0.223,1.067
ID33934,33934,0,27.064,858.318,81.174,0,60003.375,125,15,1,-10921639,5721.349,4811,3258,11726,7512131,2129.619,12.599,0.227,0.994
ID33883,33883,0,26.845,858.364,79.131,0,60483.402,126,15,1,-10921639,5748.603,4978,3293,11272,7547916,2039.025,13.853,0.229,1.051
ID33986,33986,0,26.414,858.288,80,0,60963.429,127,15,1,-10921639,5766.865,5053,3449,10758,7571894,1932.463,14.66,0.231,1.121
ID34010,34010,0,27.285,859.497,83.016,0,61443.456,128,15,1,-10921639,5841.838,5207,3433,11450,7670333,2003.444,14.723,0.235,1.111
ID34034,34034,0,27.778,858.093,86.49,0,61923.483,129,15,1,-10921639,5890.063,5203,3380,11487,7733653,2013.664,14.518,0.24,1.133
ID33960,33960,0,26.865,856.759,87.936,0,62403.51,130,15,1,-10921639,5862.588,5272,3239,10698,7697578,1862.364,14.925,0.238,1.212
ID34083,34083,0,28.447,856.348,85.907,0,62883.537,131,15,1,-10921639,5961.368,5258,3385,11096,7827276,2011.232,14.362,0.248,1.177
ID33908,33908,0,28.411,857.074,88.858,0,63363.564,132,15,1,-10921639,5997.446,5350,3213,10991,7874647,1966.156,14.972,0.249,1.217
ID34159,34159,0,29.792,857.478,90.243,0,63843.591,133,15,1,-10921639,6089.69,5345,3400,11682,7995763,2099.209,14.716,0.257,1.186
ID34108,34108,0,30.648,857.155,91.153,0,64323.618,134,15,1,-10921639,6170.893,5437,3298,11602,8102383,2147.434,15.054,0.262,1.192
ID34058,34058,0,31.717,855.667,92.842,0,64803.645,135,15,1,-10921639,6226.102,5454,3430,12328,8174872,2258.431,14.563,0.267,1.163
ID34134,34134,0,32.776,853.408,92.986,0,65283.672,136,15,1,-10921639,6340.227,5535,3377,12752,8324718,2353.671,14.58,0.273,1.155
ID34235,34235,0,34.011,851.992,90.914,0,65763.699,137,15,1,-10921639,6381.283,5444,3407,13018,8378624,2500.155,14.231,0.278,1.111
ID34210,34210,0,35.779,852.119,90.372,0,66243.726,138,15,1,-10921639,6486.994,5452,3445,13688,8517423,2675.934,13.785,0.285,1.075
ID34185,34185,0,36.02,854.17,92.876,0,66723.753,139,15,1,-10921639,6538.027,5507,3348,14600,8584429,2652.363,14.173,0.289,1.105
ID34260,34260,0,34.965,855.596,95.019,0,67203.78,140,15,1,-10921639,6526.049,5607,3461,12869,8568702,2465.141,15.258,0.288,1.184
ID34285,34285,0,35.417,856.731,98.347,0,67683.807,141,15,1,-10921639,6563.182,5683,3381,13383,8617458,2522.329,14.895,0.292,1.175
ID34310,34310,0,35.764,856.115,102.214,0,68163.834,142,15,1,-10921639,6582.119,5688,3477,13151,8642322,2514.714,15.188,0.296,1.195
ID34337,34337,0,37.506,854.302,102.886,0,68643.861,143,15,1,-10921639,6716.161,5719,3402,13733,8818320,2688.193,14.983,0.301,1.157
ID34363,34363,0,38.937,852.44,101.862,0,69123.888,144,15,1,-10921639,6772.754,5671,3389,14570,8892626,2879.508,14.086,0.306,1.103
ID34415,34415,0,40.625,851.569,102.503,0,69603.915,145,15,1,-10921639,6885.056,5690,3367,15254,9040079,3024.366,13.403,0.313,1.086
ID34389,34389,0,38.466,852.637,107.403,0,70083.942,146,15,1,-10921639,6845.658,5933,3473,13526,8988349,2670.18,14.889,0.311,1.216
ID34442,34442,0,39.593,853.754,108.396,0,70563.969,147,15,1,-10921639,6905.992,5972,3494,13743,9067567,2795.794,14.832,0.316,1.186
ID34469,34469,0,41.128,854.53,110.605,0,71043.996,148,15,1,-10921639,6937.921,5786,3507,14888,9109490,3025.466,13.872,0.321,1.113
ID34496,34496,0,44.024,854.924,114.972,0,71524.023,149,15,1,-10921639,7044.724,5604,3443,15938,9249723,3426.224,12.219,0.327,1.013
ID34550,34550,0,43.892,853.987,115.593,0,72004.05,150,15,1,-10921639,7036.742,5631,3391,15894,9239242,3393.194,12.814,0.329,1.027
ID34577,34577,0,43.784,850.268,115.585,0,72484.077,151,15,1,-10921639,7087.778,5697,3455,15870,9306253,3315.071,13.692,0.331,1.064
ID34523,34523,0,44.238,847.837,113.827,0,72964.104,152,15,1,-10921639,7127.77,5742,3354,15890,9358762,3358.26,13.342,0.333,1.061
ID34604,34604,0,43.2,847.05,114.065,0,73444.131,153,15,1,-10921639,7126.597,5893,3333,15774,9357222,3202.829,13.827,0.33,1.103
ID34631,34631,0,44.18,845.94,114.219,0,73924.158,154,15,1,-10921639,7170.666,5941,3361,15918,9415084,3278.026,13.996,0.334,1.094
ID34658,34658,0,44.179,844.844,117.992,0,74404.185,155,15,1,-10921639,7191.369,5870,3455,15833,9442268,3277.747,14.175,0.333,1.095
ID34739,34739,0,45.247,842.535,116.401,0,74884.212,156,15,1,-10921639,7244.33,5822,3477,15828,9511805,3436.221,13.641,0.334,1.057
ID34685,34685,0,44.692,842.037,116.783,0,75364.239,157,15,1,-10921639,7262.091,5972,3464,15943,9535125,3329.026,14.197,0.336,1.097
ID34712,34712,0,44.478,840.99,119.348,0,75844.266,158,15,1,-10921639,7257.503,6090,3453,15681,9529102,3301.88,14.207,0.336,1.105
ID34766,34766,0,44.633,837.99,121.272,0,76324.293,159,15,1,-10921639,7301.998,6035,3517,15790,9587524,3261.17,14.398,0.338,1.131
ID34820,34820,0,44.546,840.128,122.49,0,76804.32,160,15,1,-10921639,7311.868,6092,3488,15371,9600483,3268.743,14.666,0.337,1.129
ID34793,34793,0,44.021,843.875,120.525,0,77284.347,161,15,1,-10921639,7338.928,6231,3500,15784,9636012,3144.116,15.089,0.34,1.184
ID34848,34848,0,42.944,844.238,120.812,0,77764.374,162,15,1,-10921639,7319.042,6343,3502,14549,9609902,2945.657,16.008,0.338,1.257
ID34874,34874,0,44.747,844.105,122.378,0,78244.401,163,15,1,-10921639,7389.069,6280,3290,15387,9701847,3176.065,14.922,0.344,1.191
ID34900,34900,0,44.061,842.026,120.12,0,78724.428,164,15,1,-10921639,7396.756,6403,3472,15646,9711940,3056.978,15.576,0.343,1.236
ID34926,34926,0,44.43,843.619,118.633,0,79204.455,165,15,1,-10921639,7472.474,6436,3427,15243,9811359,3036.976,15.778,0.348,1.269
ID31655,31655,1,16.531,195.226,150.77,0,0,0,15,1,-10921639,5194.894,5010,3325,7389,6820896,1005.866,16.552,0.161,1.433
ID31461,31461,1,16.613,200.037,148.005,0,480.027,1,15,1,-10921639,5206.928,4979,3421,7623,6836697,995.189,15.94,0.162,1.456
ID31431,31431,1,18.309,207.281,144.132,0,960.054,2,15,1,-10921639,5279.939,4901,3535,8483,6932560,1182.454,16.031,0.169,1.293
ID31639,31639,1,16.627,204.265,146.904,0,1440.081,3,15,1,-10921639,5216.006,5118,3495,7283,6848616,944.331,17.025,0.165,1.568
ID31595,31595,1,16.689,205.039,147.869,0,1920.108,4,15,1,-10921639,5217.078,4985,3392,7350,6850023,965.932,17.081,0.164,1.523
ID31625,31625,1,18.545,204.887,151.858,0,2400.135,5,15,1,-10921639,5246.992,4861,3362,8206,6889301,1203.834,15.969,0.174,1.293
ID31447,31447,1,18.298,203.947,151.31,0,2880.162,6,15,1,-10921639,5241.455,4918,3437,7890,6882030,1155.903,16.786,0.174,1.342
ID31476,31476,1,19.867,208.367,148.089,0,3360.189,7,15,1,-10921639,5326.582,4812,3359,8708,6993802,1395.035,15.143,0.177,1.149
ID31418,31418,1,18.972,211.156,149.206,0,3840.216,8,15,1,-10921639,5310.822,4905,3378,8376,6973109,1241.529,16.367,0.176,1.278
ID31520,31520,1,18.411,210.235,151.918,0,4320.243,9,15,1,-10921639,5294.042,5014,3309,8190,6951077,1134.666,16.974,0.176,1.398
ID31506,31506,1,19.914,209.231,153.565,0,4800.27,10,15,1,-10921639,5331.215,4870,3472,8567,6999885,1313.015,16.155,0.183,1.256
ID31551,31551,1,19.568,208.879,153.929,0,5280.297,11,15,1,-10921639,5353.417,5078,3480,8392,7029036,1219.045,16.706,0.184,1.366
ID31581,31581,1,18.74,209.918,154.221,0,5760.324,12,15,1,-10921639,5308.552,5061,3457,7792,6970129,1114.936,16.823,0.182,1.464
ID31403,31403,1,19.061,208.621,156.106,0,6240.351,13,15,1,-10921639,5347.256,5123,3389,8128,7020947,1134.532,17.017,0.184,1.465
ID31567,31567,1,18.145,207.708,155.51,0,6720.378,14,15,1,-10921639,5334.154,5190,3548,7655,7003744,1013.236,18.009,0.181,1.614
ID31684,31684,1,16.624,207.651,154.478,0,7200.405,15,15,1,-10921639,5253.984,5224,3534,7173,6898481,849.142,18.251,0.174,1.831
ID31491,31491,1,17.348,207.904,154.495,0,7680.432,16,15,1,-10921639,5292.592,5231,3471,7652,6949173,919.095,18.234,0.179,1.746
