Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID282828,282828,0,3.981,270.844,234.678,0,0,0,15,1,-10921639,3656.781,3652,2913,4354,4801354,249.601,19.763,0.04,1.132
ID282975,282975,0,4.141,277.228,226.576,0,480.015,1,15,1,-10921639,3672.45,3660,3003,4523,4821927,286.161,15.823,0.04,0.996
ID282808,282808,0,3.989,277.671,226.935,0,960.03,2,15,1,-10921639,3631.496,3630,2835,4336,4768154,264.606,23.224,0.039,1.036
ID282913,282913,0,3.643,277.117,227.537,0,1440.045,3,15,1,-10921639,3608.976,3606,3026,4284,4738585,232.273,17.373,0.035,1.051
ID283017,283017,0,4.121,273.692,212.99,0,1920.06,4,15,1,-10921639,3638.318,3622,2887,4391,4777111,264.145,16.933,0.039,1.035
ID282724,282724,0,3.67,276.785,216.2,0,2400.075,5,15,1,-10921639,3613.74,3599,3006,4386,4744840,239.407,16.983,0.034,0.996
ID282996,282996,0,3.506,277.162,216.506,0,2880.09,6,15,1,-10921639,3597.557,3591,2888,4332,4723592,237.765,17.79,0.032,0.938
ID282764,282764,0,3.907,274.085,202.174,0,3360.105,7,15,1,-10921639,3651.805,3639,2915,4425,4794820,254.267,16.998,0.038,1.043
ID282850,282850,0,3.495,274.22,201.442,0,3840.12,8,15,1,-10921639,3592.887,3583,2969,4320,4717461,233.104,16.845,0.033,0.989
ID282622,282622,0,3.61,273.722,199.979,0,4320.135,9,15,1,-10921639,3623.567,3617,2548,4372,4757744,234.83,15.386,0.035,1.045
ID282701,282701,0,3.656,265.404,196.201,0,4800.15,10,15,1,-10921639,3593.661,3586,2882,4362,4718477,254.148,20.889,0.034,0.933
ID282871,282871,0,3.442,259.445,192.152,0,5280.165,11,15,1,-10921639,3559.111,3544,2860,4225,4673113,238.193,17.169,0.031,0.899
ID282933,282933,0,3.567,261.859,182.765,0,5760.18,12,15,1,-10921639,3580.318,3572,2995,4257,4700958,240.634,14.957,0.034,0.965
ID282681,282681,0,3.49,264.464,176.75,0,6240.195,13,15,1,-10921639,3560.062,3558,2881,4352,4674361,246.332,16.007,0.03,0.836
ID282891,282891,0,3.323,264.187,177.123,0,6720.21,14,15,1,-10921639,3572.682,3566,2929,4360,4690932,235.995,17.508,0.03,0.886
ID282953,282953,0,3.171,262.123,177.202,0,7200.225,15,15,1,-10921639,3567.155,3554,2863,4237,4683674,218.404,16.499,0.03,0.944
ID282745,282745,0,3.657,252.171,175.817,0,7680.24,16,15,1,-10921639,3568.332,3547,2984,4377,4685220,256.453,16.168,0.034,0.912
ID282642,282642,0,3.249,250.527,173.39,0,8160.255,17,15,1,-10921639,3523.702,3521,2872,4320,4626621,240.149,15.707,0.029,0.814
ID282785,282785,0,3.465,265.538,157.213,0,8640.27,18,15,1,-10921639,3608.292,3605,2919,4453,4737688,246.08,16.016,0.031,0.871
ID282662,282662,0,3.408,268.626,153.946,0,9120.285,19,15,1,-10921639,3617.184,3618,2998,4324,4749363,224.793,18.62,0.031,0.974
ID283040,283040,0,3.404,268.741,153.833,0,9600.3,20,15,1,-10921639,3603.367,3591,3033,4316,4731221,233.379,16.025,0.03,0.894
ID283059,283059,0,3.136,265.376,153.371,0,10080.315,21,15,1,-10921639,3560.521,3547,2894,4323,4674964,221.483,23.022,0.028,0.887
ID283122,283122,0,3.148,265.048,154.776,0,10560.33,22,15,1,-10921639,3570.419,3571,2904,4216,4687960,215.893,57,0.029,0.923
ID283100,283100,0,3.423,250.306,151.009,0,11040.345,23,15,1,-10921639,3556.918,3541,2914,4248,4670233,242.183,15.422,0.031,0.874
ID283078,283078,0,3.414,261.495,141.83,0,11520.36,24,15,1,-10921639,3577.941,3555,2878,4242,4697837,238.286,14.837,0.029,0.846
