Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID42528,42528,0,28.256,87.644,60.249,0,0,0,15,1,-10921639,5739.222,4961,3111,11034,7535599,2069.915,14.667,0.253,1.121
ID42334,42334,0,26.779,87.272,60.648,0,480.027,1,15,1,-10921639,5631.854,4947,3207,10875,7394624,1943.047,14.868,0.246,1.143
ID42552,42552,0,25.599,88.183,64.156,0,960.054,2,15,1,-10921639,5525.197,4886,3159,10651,7254584,1844.147,14.645,0.24,1.161
ID42431,42431,0,24.728,90.735,66.358,0,1440.081,3,15,1,-10921639,5459.185,4887,3061,10590,7167910,1825.839,15.067,0.235,1.136
ID42382,42382,0,24.135,93.297,67.841,0,1920.108,4,15,1,-10921639,5412.551,4867,3002,10727,7106679,1816.178,15.977,0.23,1.114
ID42214,42214,0,22.761,93.338,70.313,0,2400.135,5,15,1,-10921639,5308.34,4855,3142,9809,6969851,1646.65,15.62,0.224,1.18
ID42140,42140,0,24.674,93.829,71.484,0,2880.162,6,15,1,-10921639,5370.956,4688,2976,10876,7052065,1863.62,14.447,0.23,1.077
ID42165,42165,0,22.823,90.152,78.821,0,3360.189,7,15,1,-10921639,5216.206,4627,2965,10145,6848879,1683.733,14.747,0.224,1.134
ID42481,42481,0,20.527,91.393,82.883,0,3840.216,8,15,1,-10921639,5090.408,4780,2869,8685,6683706,1414.782,16.014,0.212,1.261
ID42456,42456,0,20.567,92.031,83.987,0,4320.243,9,15,1,-10921639,5088.917,4689,2955,8953,6681748,1394.375,16.296,0.213,1.282
ID42287,42287,0,19.536,90.912,86.047,0,4800.27,10,15,1,-10921639,5014.225,4721,2992,8330,6583677,1316.594,16.419,0.206,1.301
ID42239,42239,0,18.885,91.476,88.979,0,5280.297,11,15,1,-10921639,4952.258,4698,2888,8209,6502315,1274.181,16.41,0.202,1.307
ID42310,42310,0,19.402,96.99,88.644,0,5760.324,12,15,1,-10921639,4979.929,4638,2932,8631,6538647,1321.829,15.728,0.203,1.273
ID42189,42189,0,23.414,109.192,86.2,0,6240.351,13,15,1,-10921639,5184.513,4490,2969,10170,6807266,1742.524,14.07,0.216,1.058
ID42115,42115,0,21.689,112.591,89.449,0,6720.378,14,15,1,-10921639,5141.481,4598,3169,9558,6750764,1537.515,14.567,0.209,1.158
ID42264,42264,0,21.311,113.124,92.062,0,7200.405,15,15,1,-10921639,5082.948,4587,2874,9079,6673911,1478.763,15.04,0.209,1.187
ID42358,42358,0,20.78,113.535,93.625,0,7680.432,16,15,1,-10921639,5052.449,4574,2976,9096,6633866,1440.48,15.201,0.204,1.188
ID42504,42504,0,19.824,114.618,97.145,0,8160.459,17,15,1,-10921639,4990.155,4568,3026,8281,6552074,1324.374,15.723,0.2,1.255
ID42406,42406,0,19.515,117.502,99.393,0,8640.486,18,15,1,-10921639,5008.584,4626,3008,8384,6576271,1313.361,15.27,0.197,1.255
ID42577,42577,0,19.444,117.343,102.609,0,9120.513,19,15,1,-10921639,4981.704,4629,3057,8915,6540978,1305.843,15.259,0.198,1.262
ID42600,42600,0,19.324,114.838,104.738,0,9600.54,20,15,1,-10921639,4938.583,4503,3022,8806,6484360,1310.071,15.848,0.197,1.24
ID42624,42624,0,20.082,113.662,112.083,0,10080.567,21,15,1,-10921639,4918.487,4436,2902,9274,6457974,1454.657,14.205,0.201,1.133
ID42670,42670,0,18.659,115.192,115.315,0,10560.594,22,15,1,-10921639,4841.26,4469,2755,8300,6356575,1322.397,14.866,0.191,1.176
ID42718,42718,0,18.28,118.291,118.466,0,11040.621,23,15,1,-10921639,4873.49,4541,3017,8354,6398893,1227.7,15.316,0.19,1.267
ID42647,42647,0,19.218,118.622,118.161,0,11520.648,24,15,1,-10921639,4877.435,4451,3050,8557,6404072,1349.94,15.015,0.196,1.184
ID42787,42787,0,18.514,120.146,122.016,0,12000.675,25,15,1,-10921639,4864.987,4526,3087,8234,6387728,1216.902,15.414,0.194,1.299
ID42695,42695,0,18.447,122.529,122.798,0,12480.702,26,15,1,-10921639,4880.278,4567,2743,7720,6407805,1197.329,15.746,0.192,1.315
ID42741,42741,0,18.409,123.878,122.446,0,12960.729,27,15,1,-10921639,4867.559,4549,3021,8255,6391105,1219.744,15.791,0.193,1.29
ID42764,42764,0,18.648,125.497,123.521,0,13440.756,28,15,1,-10921639,4884.245,4522,3016,7800,6413014,1227.404,16.677,0.194,1.292
ID42834,42834,0,18.439,123.233,125.332,0,13920.783,29,15,1,-10921639,4800.89,4422,3043,8084,6303569,1217.417,16.061,0.193,1.278
ID42811,42811,0,17.76,126.979,126.616,0,14400.81,30,15,1,-10921639,4834.776,4555,2991,8217,6348061,1153.681,16.708,0.188,1.328
ID42857,42857,0,18.349,128.514,126.793,0,14880.837,31,15,1,-10921639,4845.447,4481,2900,8017,6362072,1206.997,16.576,0.19,1.282
ID42880,42880,0,18.29,132.389,125.451,0,15360.864,32,15,1,-10921639,4895.198,4568,3142,8137,6427395,1170.542,15.571,0.189,1.332
ID42903,42903,0,19.537,140.578,130.391,0,15840.891,33,15,1,-10921639,4936.271,4411,3076,9017,6481324,1426.696,14.082,0.192,1.112
ID42926,42926,0,17.416,143.161,136.753,0,16320.918,34,15,1,-10921639,4874.113,4571,3092,8202,6399710,1162.761,16.686,0.182,1.288
ID42950,42950,0,17.104,144.239,138.012,0,16800.945,35,15,1,-10921639,4832.503,4607,2916,7556,6345077,1095.413,16.691,0.181,1.35
ID43000,43000,0,19.42,144.186,143.815,0,17280.972,36,15,1,-10921639,4920.094,4375,2980,8653,6460083,1398.641,14.351,0.192,1.131
ID42975,42975,0,18.841,144.229,146.721,0,17760.999,37,15,1,-10921639,4897.611,4443,3169,8825,6430563,1318.254,14.778,0.189,1.181
ID43025,43025,0,17.647,145.379,149.067,0,18241.026,38,15,1,-10921639,4848.573,4521,2948,8159,6366177,1235.329,16.652,0.183,1.213
ID43049,43049,0,19.334,147.557,152.686,0,18721.053,39,15,1,-10921639,4912.954,4411,3027,9477,6450709,1433.089,14.592,0.191,1.1
ID43073,43073,0,18.66,148.541,156.732,0,19201.08,40,15,1,-10921639,4867.031,4435,2893,8838,6390412,1401.013,15.333,0.188,1.099
ID43097,43097,0,18.845,151.21,157.473,0,19681.107,41,15,1,-10921639,4899.433,4432,2962,8743,6432955,1421.523,12.75,0.189,1.095
ID43122,43122,0,18.562,151.744,159.67,0,20161.134,42,15,1,-10921639,4875.534,4480,3059,8807,6401576,1373.337,15.098,0.189,1.13
ID43195,43195,0,19.475,151.681,161.035,0,20641.161,43,15,1,-10921639,4910.192,4421,2795,8975,6447082,1446.279,13.705,0.195,1.109
ID43316,43316,0,18.508,151.259,163.47,0,21121.188,44,15,1,-10921639,4866.82,4511,2853,8563,6390135,1337.319,15.833,0.19,1.163
