Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID18563,18563,0,24.027,126.451,0,0,0,0,15,1,-10921639,3847.299,4244,0,11710,5051503,3211.499,9.62,0.276,0.519
ID18491,18491,0,26.321,127.921,0,0,480.024,1,15,1,-10921639,3951.323,4324,0,11664,5188087,3290.266,9.686,0.294,0.545
ID18611,18611,0,30.52,127.921,0,0,960.048,2,15,1,-10921639,4151.053,4394,0,11777,5450332,3496.07,9.82,0.327,0.585
ID18684,18684,0,33.025,127.186,0,0,1440.072,3,15,1,-10921639,4325.621,4546,0,12129,5679541,3625.736,9.893,0.345,0.613
ID18468,18468,0,33.774,127.921,0,0,1920.096,4,15,1,-10921639,4403.698,4616,0,11800,5782056,3668.654,9.97,0.346,0.617
ID18759,18759,0,31.52,130.127,0,0,2400.12,5,15,1,-10921639,4233.733,4465,0,11678,5558891,3546.478,9.932,0.338,0.603
ID18515,18515,0,18.807,136.743,0,0,2880.144,6,15,1,-10921639,3408.161,3964,0,11313,4474915,2823.168,9.344,0.25,0.483
ID18858,18858,0,25.002,136.008,0,0,3360.168,7,15,1,-10921639,3791.428,4146,0,11856,4978145,3196.554,9.626,0.297,0.544
ID18883,18883,0,21.395,134.538,0,0,3840.192,8,15,1,-10921639,3566.853,3996,0,11127,4683278,2976.884,9.469,0.273,0.513
ID18587,18587,0,21.581,133.803,0,0,4320.216,9,15,1,-10921639,3580.711,4019,0,11260,4701473,2981.553,9.497,0.274,0.517
ID18443,18443,0,28.045,132.332,0,0,4800.24,10,15,1,-10921639,3957.317,4193,0,11905,5195957,3353.401,9.732,0.321,0.574
ID18833,18833,0,34.139,132.332,0,0,5280.264,11,15,1,-10921639,4355.859,4521,0,12370,5719243,3682.467,9.834,0.361,0.628
ID18661,18661,0,31.232,131.74,5.24,0,5760.288,12,15,1,-10921639,5865.748,5473,0,13122,7701727,3436.387,17.34,0.428,1.024
ID18539,18539,0,39.971,133.803,0,0,6240.312,13,15,1,-10921639,4996.31,4863,0,13889,6560155,4295.498,17.382,0.398,0.662
ID18908,18908,0,42.191,141.154,0,0,6720.336,14,15,1,-10921639,5000.698,4574,0,15177,6565917,4469.814,10.058,0.4,0.639
ID18735,18735,0,31.401,136.841,6.776,0,7200.36,15,15,1,-10921639,6103.292,5403,0,14291,8013623,3378.019,17.449,0.436,1.097
