Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID318264,318264,0,2.291,1041.746,898.969,0,23040.816,48,15,1,-10921639,2239.737,2232,1817,2768,2940775,177.627,21.12,0.037,0.896
ID318197,318197,0,2.196,1049.382,897.752,0,23520.833,49,15,1,-10921639,2230.74,2230,1746,2762,2928961,170.18,17.354,0.033,0.831
ID318230,318230,0,2.134,1049.959,898.607,0,24000.85,50,15,1,-10921639,2236.915,2233,1814,2830,2937069,159.492,18.564,0.031,0.849
ID318298,318298,0,2.001,1050.697,897.777,0,24480.867,51,15,1,-10921639,2223.609,2223,1744,2799,2919598,165.182,45.005,0.029,0.77
ID318391,318391,0,2.106,1048.276,899.105,0,24960.884,52,15,1,-10921639,2240.042,2240,1732,2708,2941175,160.411,23.031,0.034,0.91
ID318360,318360,0,1.97,1050.854,898.12,0,25440.901,53,15,1,-10921639,2225.549,2220,1736,2695,2922146,165.604,26.067,0.03,0.776
ID318328,318328,0,1.971,1051.371,897.993,0,25920.918,54,15,1,-10921639,2209.883,2210,1814,2720,2901577,156.428,53.985,0.028,0.776
ID318420,318420,0,1.989,1053.083,897.102,0,26400.935,55,15,1,-10921639,2222.71,2224,1785,2892,2918418,159.615,54.667,0.03,0.823
ID318479,318479,0,1.972,1051.787,895.272,0,26880.952,56,15,1,-10921639,2224.352,2222,1815,2740,2920574,162.529,26.674,0.031,0.819
ID318449,318449,0,2.09,1050.046,893.291,0,27360.969,57,15,1,-10921639,2223.801,2225,1693,2717,2919851,165.339,51.912,0.033,0.855
ID318508,318508,0,1.943,1051.294,891.938,0,27840.986,58,15,1,-10921639,2206.851,2210,1704,2638,2897596,156.527,17.713,0.03,0.819
ID318538,318538,0,1.984,1050.487,891.787,0,28321.003,59,15,1,-10921639,2206.752,2209,1672,2739,2897466,164.206,57,0.031,0.81
ID318568,318568,0,1.935,1052.955,891.362,0,28801.02,60,15,1,-10921639,2196.073,2191,1597,2631,2883444,160.416,53.778,0.031,0.811
ID318598,318598,0,1.956,1053.678,890.506,0,29281.037,61,15,1,-10921639,2193.933,2194,1807,2586,2880634,148.494,54.485,0.03,0.873
ID318629,318629,0,1.924,1053.037,891.591,0,29761.054,62,15,1,-10921639,2205.971,2201,1778,2790,2896440,163.554,52.741,0.03,0.78
ID318661,318661,0,1.865,1053.1,893.07,0,30241.071,63,15,1,-10921639,2201.139,2202,1765,2595,2890095,150.798,44.874,0.031,0.881
ID318691,318691,0,1.898,1051.93,894.506,0,30721.088,64,15,1,-10921639,2185.067,2184,1783,2677,2868993,154.048,57,0.03,0.827
ID318721,318721,0,1.939,1054.272,895.046,0,31201.105,65,15,1,-10921639,2200.548,2202,1743,2661,2889319,150.772,24.75,0.031,0.865
ID318751,318751,0,1.866,1053.307,895.161,0,31681.122,66,15,1,-10921639,2191.44,2193,1739,2681,2877361,154.602,18.799,0.028,0.765
ID318898,318898,0,1.833,1052.466,896.186,0,32161.139,67,15,1,-10921639,2191.855,2182,1792,2703,2877905,159.44,57,0.029,0.762
ID318929,318929,0,1.879,1052.441,894.558,0,32641.156,68,15,1,-10921639,2193.293,2189,1719,2720,2879794,150.601,57,0.03,0.841
ID318780,318780,0,1.971,1052.539,893.759,0,33121.173,69,15,1,-10921639,2192.86,2193,1752,2628,2879225,157.703,24.322,0.032,0.863
ID318811,318811,0,1.931,1053.126,894.024,0,33601.19,70,15,1,-10921639,2199.726,2198,1793,2679,2888240,149.879,26.749,0.033,0.924
ID318870,318870,0,1.975,1051.252,896.301,0,34081.207,71,15,1,-10921639,2193.986,2197,1756,2674,2880704,160.735,17.544,0.031,0.813
ID319044,319044,0,1.998,1054.194,895.078,0,34561.224,72,15,1,-10921639,2200.485,2195,1785,2832,2889237,158.852,20.122,0.03,0.807
ID318842,318842,0,1.916,1055.679,895.801,0,35041.241,73,15,1,-10921639,2191.739,2196,1739,2565,2877753,154.198,20.793,0.03,0.821
ID319016,319016,0,1.983,1054.222,897.916,0,35521.258,74,15,1,-10921639,2205.296,2208,1789,2714,2895554,156.405,57,0.031,0.861
ID318960,318960,0,1.999,1053.265,898.202,0,36001.275,75,15,1,-10921639,2191.857,2192,1668,2675,2877908,155.97,26.931,0.033,0.886
ID318988,318988,0,1.874,1053.658,898.422,0,36481.292,76,15,1,-10921639,2176.138,2175,1753,2658,2857269,153.643,54.307,0.03,0.817
ID319074,319074,0,2.043,1053.819,899.909,0,36961.309,77,15,1,-10921639,2210.449,2210,1713,2670,2902320,170.208,23.525,0.033,0.836
ID319133,319133,0,1.99,1054.836,899.569,0,37441.326,78,15,1,-10921639,2195.352,2197,1638,2637,2882497,159.521,18.721,0.031,0.828
ID319103,319103,0,1.927,1055.893,901.548,0,37921.343,79,15,1,-10921639,2197.334,2197,1769,2671,2885099,156.865,23.035,0.03,0.823
ID319162,319162,0,2.024,1056.037,902.209,0,38401.36,80,15,1,-10921639,2197.869,2207,1753,2629,2885802,160.027,23.535,0.033,0.874
ID319192,319192,0,1.908,1058.989,902.005,0,38881.377,81,15,1,-10921639,2196.209,2198,1708,2820,2883622,159.625,48.625,0.031,0.82
ID319279,319279,0,1.942,1057.126,901.525,0,39361.394,82,15,1,-10921639,2194.701,2193,1683,2641,2881643,148.386,53.067,0.031,0.903
ID319309,319309,0,1.893,1060.479,899.569,0,39841.411,83,15,1,-10921639,2201.215,2192,1677,2682,2890195,155.168,24.512,0.03,0.833
ID319221,319221,0,1.996,1060.401,899.277,0,40321.428,84,15,1,-10921639,2203.997,2207,1804,2650,2893848,153.929,57,0.032,0.885
ID319249,319249,0,1.861,1059.999,898.385,0,40801.445,85,15,1,-10921639,2195.047,2197,1694,2622,2882097,156.14,44.808,0.03,0.811
ID319339,319339,0,1.905,1059.975,895.337,0,41281.462,86,15,1,-10921639,2200.926,2204,1744,2736,2889816,163.096,57,0.032,0.824
ID319367,319367,0,1.938,1058.719,893.004,0,41761.479,87,15,1,-10921639,2184.605,2188,1704,2612,2868387,145.166,23.452,0.032,0.929
ID319462,319462,0,1.938,1057.657,892.151,0,42241.496,88,15,1,-10921639,2200.49,2191,1807,2591,2889244,152.351,51.582,0.032,0.894
ID319400,319400,0,2.018,1056.701,892.326,0,42721.513,89,15,1,-10921639,2202.046,2198,1715,2677,2891287,160.934,53.166,0.032,0.851
ID319493,319493,0,1.965,1053.943,891.748,0,43201.53,90,15,1,-10921639,2193.21,2196,1784,2663,2879685,147.116,57,0.033,0.944
ID319430,319430,0,1.928,1054.707,888.513,0,43681.547,91,15,1,-10921639,2194.071,2185,1735,2680,2880815,154.384,57,0.032,0.873
ID319589,319589,0,2.109,1053.714,886.923,0,44161.564,92,15,1,-10921639,2209.159,2207,1636,2652,2900626,156.178,23.674,0.037,1.01
ID319558,319558,0,2.117,1052.003,887.666,0,44641.581,93,15,1,-10921639,2196.813,2199,1713,2640,2884416,160.577,23.419,0.035,0.935
ID319653,319653,0,2.059,1052.392,887.543,0,45121.598,94,15,1,-10921639,2192.152,2192,1660,2671,2878296,161.143,54.24,0.034,0.883
ID319525,319525,0,2.093,1052.83,887.67,0,45601.615,95,15,1,-10921639,2202.778,2196,1764,2790,2892248,156.242,23.665,0.037,0.994
ID319621,319621,0,2.03,1053.33,888.153,0,46081.632,96,15,1,-10921639,2195.845,2198,1619,2651,2883144,152.499,24.91,0.035,0.974
ID319719,319719,0,2.066,1054.429,888.514,0,46561.649,97,15,1,-10921639,2193.313,2190,1730,2609,2879820,150.649,23.087,0.034,0.964
ID319684,319684,0,1.924,1054.553,887.911,0,47041.666,98,15,1,-10921639,2185.213,2185,1750,2581,2869185,143.033,21.68,0.033,0.965
ID319751,319751,0,1.989,1050.235,886.605,0,47521.683,99,15,1,-10921639,2183.673,2188,1709,2639,2867162,172.167,57,0.033,0.805
ID319785,319785,0,2.088,1051.76,885.345,0,48001.7,100,15,1,-10921639,2191.863,2187,1747,2672,2877916,158.237,57,0.036,0.967
ID319819,319819,0,2.117,1055.501,886.421,0,48481.717,101,15,1,-10921639,2190.087,2183,1728,2774,2875584,160.232,20.486,0.035,0.93
ID320085,320085,0,1.914,1054.36,886.516,0,48961.734,102,15,1,-10921639,2189.755,2191,1700,2712,2875148,147.618,21.998,0.033,0.94
ID319853,319853,0,1.953,1054.281,886.847,0,49441.751,103,15,1,-10921639,2185.26,2180,1774,2630,2869246,157.764,53.388,0.031,0.844
ID319885,319885,0,1.906,1050.903,887.716,0,49921.768,104,15,1,-10921639,2181.082,2185,1765,2608,2863761,152.967,23.541,0.032,0.873
ID320017,320017,0,2.009,1049.991,887.163,0,50401.785,105,15,1,-10921639,2188.525,2180,1788,2717,2873533,158.684,57,0.033,0.893
ID319984,319984,0,2.009,1049.165,883.672,0,50881.802,106,15,1,-10921639,2176.542,2182,1675,2650,2857799,148.89,44.507,0.034,0.975
ID319949,319949,0,1.949,1049.675,881.118,0,51361.819,107,15,1,-10921639,2180.244,2175,1794,2679,2862661,150.112,54.168,0.033,0.916
ID319916,319916,0,2.132,1047.058,878.184,0,51841.836,108,15,1,-10921639,2179.461,2174,1733,2763,2861632,154.507,35.667,0.037,1
ID320217,320217,0,2.045,1048.282,879.948,0,52321.853,109,15,1,-10921639,2182.545,2178,1705,2606,2865682,145.333,57,0.036,1.045
ID320355,320355,0,2.083,1051.404,877.051,0,52801.87,110,15,1,-10921639,2170.184,2173,1710,2690,2849452,155.719,18.528,0.035,0.932
ID316805,316805,1,3.923,746.933,873.937,0,0,0,15,1,-10921639,2404.497,2349,1795,3202,3157104,286.484,15.718,0.06,0.956
ID316727,316727,1,3.704,746.516,875.613,0,480.017,1,15,1,-10921639,2379.794,2341,1816,3186,3124669,251.572,15.126,0.059,1.048
ID316920,316920,1,3.39,746.023,879.223,0,960.034,2,15,1,-10921639,2337.484,2299,1813,3192,3069117,244.063,14.936,0.052,0.948
ID316766,316766,1,3.269,745.822,880.188,0,1440.051,3,15,1,-10921639,2334.245,2296,1800,3108,3064864,238.047,14.834,0.051,0.955
ID317148,317148,1,3.142,747.544,879.006,0,1920.068,4,15,1,-10921639,2320.398,2300,1795,3045,3046683,228.013,15.146,0.048,0.934
ID316843,316843,1,3.003,748.306,876.141,0,2400.085,5,15,1,-10921639,2308.53,2287,1788,3040,3031100,220.873,15.083,0.045,0.895
ID316496,316496,1,2.893,748.464,874.029,0,2880.102,6,15,1,-10921639,2301.885,2283,1804,2929,3022375,205.047,57,0.044,0.948
ID316420,316420,1,2.848,748.931,874.625,0,3360.119,7,15,1,-10921639,2311.311,2291,1777,2885,3034751,210.348,15.413,0.043,0.909
ID316609,316609,1,2.677,749.529,875.956,0,3840.136,8,15,1,-10921639,2292.487,2278,1776,2929,3010035,196.891,17.511,0.041,0.915
ID316459,316459,1,2.721,750.099,881.906,0,4320.153,9,15,1,-10921639,2284.354,2264,1803,2891,2999357,196.293,14.924,0.042,0.94
ID317034,317034,1,2.559,751.404,884.257,0,4800.17,10,15,1,-10921639,2256.03,2253,1754,2906,2962168,194.675,12.475,0.038,0.853
ID316534,316534,1,2.668,752.555,883.865,0,5280.187,11,15,1,-10921639,2268.181,2254,1711,2859,2978121,199.646,15.809,0.041,0.887
ID316958,316958,1,2.775,753.043,886.286,0,5760.204,12,15,1,-10921639,2271.347,2262,1748,2836,2982278,205.824,57,0.042,0.898
ID317073,317073,1,2.675,754.578,892.401,0,6240.221,13,15,1,-10921639,2234.88,2219,1765,2940,2934398,202.653,17.128,0.038,0.817
ID316801,316801,2,9.011,405.326,699.889,0,0,0,15,1,-10921639,2897.228,2574,1825,5171,3804061,775.782,12.603,0.137,0.898
ID316723,316723,2,8.541,405.087,701.496,0,480.017,1,15,1,-10921639,2858.186,2562,1848,4716,3752798,715.74,14.784,0.133,0.938
ID316916,316916,2,8.217,405.792,703.293,0,960.034,2,15,1,-10921639,2810.97,2563,1826,4623,3690804,706.233,13.771,0.127,0.9
ID316762,316762,2,7.9,407.48,705.001,0,1440.051,3,15,1,-10921639,2796.364,2542,1818,4701,3671626,682.504,14.334,0.124,0.906
ID317144,317144,2,7.682,409.09,706.423,0,1920.068,4,15,1,-10921639,2775.213,2530,1892,4561,3643855,642.088,14.634,0.121,0.933
ID316839,316839,2,7.401,408.633,708.142,0,2400.085,5,15,1,-10921639,2755.265,2565,1859,4280,3617663,592.672,14.474,0.118,0.983
ID316492,316492,2,7.12,408.375,710.677,0,2880.102,6,15,1,-10921639,2717.102,2497,1858,4132,3567555,566.246,14.873,0.115,0.987
ID316417,316417,2,6.977,408.124,714.739,0,3360.119,7,15,1,-10921639,2699.94,2515,1843,4123,3545021,554.542,15.518,0.11,0.965
ID316606,316606,2,6.808,408.203,716.534,0,3840.136,8,15,1,-10921639,2672.272,2498,1742,4146,3508693,538.936,14.606,0.111,0.99
ID316455,316455,2,6.557,409.532,714.631,0,4320.153,9,15,1,-10921639,2641.937,2447,1721,4053,3468863,534.329,13.59,0.105,0.942
ID317029,317029,2,6.33,410.638,713.486,0,4800.17,10,15,1,-10921639,2639.183,2473,1799,4119,3465247,506.526,14.493,0.102,0.966
ID316529,316529,2,6.164,411.344,710.953,0,5280.187,11,15,1,-10921639,2630.852,2496,1817,3910,3454309,482.305,16.712,0.1,0.991
ID316953,316953,2,5.966,411.166,711.498,0,5760.204,12,15,1,-10921639,2604.502,2447,1808,3955,3419711,483.737,14.639,0.096,0.944
ID317068,317068,2,5.762,410.741,713.499,0,6240.221,13,15,1,-10921639,2570.806,2422,1702,3948,3375468,464.215,16.719,0.093,0.943
ID316644,316644,2,5.544,412.226,714.846,0,6720.238,14,15,1,-10921639,2554.401,2401,1788,3947,3353929,449.733,14.277,0.091,0.945
ID317105,317105,2,5.277,413.643,715.419,0,7200.255,15,15,1,-10921639,2538.758,2410,1835,3767,3333389,427.152,16.858,0.086,0.946
ID316681,316681,2,5.046,413.781,719.254,0,7680.272,16,15,1,-10921639,2522.781,2409,1846,3629,3312412,410.624,13.54,0.083,0.944
ID316875,316875,2,4.796,413.906,723.264,0,8160.289,17,15,1,-10921639,2482.159,2374,1665,3551,3259075,391.33,13.848,0.079,0.933
ID316567,316567,2,4.678,413.552,726.466,0,8640.306,18,15,1,-10921639,2465.287,2360,1679,3515,3236922,373.141,14.667,0.075,0.927
ID316992,316992,2,4.657,413.62,731.589,0,9120.323,19,15,1,-10921639,2454.082,2379,1670,3474,3222210,351.925,17.341,0.078,1.01
ID317180,317180,2,4.55,413.975,735.397,0,9600.34,20,15,1,-10921639,2427.529,2352,1759,3425,3187346,343.279,15.088,0.076,1.002
ID317217,317217,2,4.467,414.54,736.868,0,10080.357,21,15,1,-10921639,2412.446,2313,1649,3406,3167542,347.183,16.77,0.075,0.966
ID317254,317254,2,4.262,415.731,740.209,0,10560.374,22,15,1,-10921639,2388.299,2320,1757,3276,3135837,338.459,15.182,0.07,0.922
ID317289,317289,2,4.261,417.381,741.652,0,11040.391,23,15,1,-10921639,2404.545,2324,1739,3370,3157167,331.404,16.083,0.071,0.959
ID317360,317360,2,4.169,418.494,742.384,0,11520.408,24,15,1,-10921639,2380.887,2301,1764,3354,3126104,336.172,13.463,0.068,0.904
ID317324,317324,2,4.011,418.709,742.762,0,12000.425,25,15,1,-10921639,2374.701,2302,1814,3351,3117983,315.647,16.057,0.066,0.929
ID317398,317398,2,4.004,419.838,745.516,0,12480.442,26,15,1,-10921639,2368.133,2290,1791,3218,3109358,308.841,17.246,0.067,0.963
ID317434,317434,2,3.84,420.844,745.065,0,12960.459,27,15,1,-10921639,2359.622,2293,1752,3318,3098184,317.354,14.646,0.063,0.877
ID317586,317586,2,3.685,420.88,743.141,0,13440.476,28,15,1,-10921639,2334.867,2269,1698,3331,3065681,301.124,15.198,0.059,0.867
ID317474,317474,2,3.666,421.173,744.009,0,13920.493,29,15,1,-10921639,2334.333,2278,1693,3143,3064979,288.129,13.928,0.061,0.936
ID317623,317623,2,3.457,421.374,742.766,0,14400.51,30,15,1,-10921639,2299.414,2243,1719,3087,3019131,280.805,15.398,0.056,0.875
ID317548,317548,2,3.415,421.153,743.41,0,14880.527,31,15,1,-10921639,2308.713,2249,1660,3139,3031340,274.344,14.374,0.055,0.875
ID317511,317511,2,3.331,421.659,743.883,0,15360.544,32,15,1,-10921639,2292.321,2229,1752,3198,3009817,269.877,17.358,0.054,0.863
ID317698,317698,2,3.212,422.674,743.579,0,15840.561,33,15,1,-10921639,2282.9,2247,1723,3135,2997448,260.243,14.836,0.052,0.868
ID317660,317660,2,3.163,422.134,742.718,0,16320.578,34,15,1,-10921639,2282.327,2243,1724,3070,2996696,261.736,14.403,0.051,0.851
ID317734,317734,2,3.158,422.026,742.312,0,16800.595,35,15,1,-10921639,2272.14,2218,1638,3123,2983320,266.549,14.36,0.049,0.796
ID317769,317769,2,2.985,421.808,742.468,0,17280.612,36,15,1,-10921639,2265.123,2232,1752,3050,2974107,239.99,14.341,0.048,0.864
ID317806,317806,2,3.012,421.639,743.081,0,17760.629,37,15,1,-10921639,2252.912,2228,1686,3065,2958073,247.717,16.002,0.048,0.826
ID317842,317842,2,2.896,421.842,744.144,0,18240.646,38,15,1,-10921639,2260.485,2224,1710,2903,2968017,237.446,17.056,0.045,0.823
ID317879,317879,2,2.944,422.338,744.746,0,18720.663,39,15,1,-10921639,2255.213,2217,1666,2976,2961095,243.412,12.428,0.047,0.833
ID317915,317915,2,2.814,422.733,742.957,0,19200.68,40,15,1,-10921639,2238.375,2208,1737,3145,2938986,233.519,17.346,0.044,0.805
ID317952,317952,2,2.815,423.157,743.671,0,19680.697,41,15,1,-10921639,2246.637,2215,1729,2956,2949834,231.434,15.541,0.043,0.809
ID317987,317987,2,2.809,424.058,742.074,0,20160.714,42,15,1,-10921639,2242.676,2214,1689,3072,2944634,228.75,19.821,0.044,0.818
ID318089,318089,2,2.852,424.28,741.694,0,20640.731,43,15,1,-10921639,2234.628,2207,1761,2888,2934066,226.899,13.146,0.044,0.831
ID318055,318055,2,2.837,424.216,741.065,0,21120.748,44,15,1,-10921639,2236.607,2212,1739,2922,2936665,228.362,57,0.045,0.843
ID318021,318021,2,2.666,424.407,739.108,0,21600.765,45,15,1,-10921639,2226.947,2212,1672,2885,2923981,215.201,14.16,0.042,0.836
ID318124,318124,2,2.74,425.126,735.727,0,22080.782,46,15,1,-10921639,2234.837,2213,1726,3089,2934341,223.32,15.243,0.042,0.814
ID318157,318157,2,2.641,424.344,728.593,0,22560.799,47,15,1,-10921639,2232.809,2211,1664,2862,2931678,220.403,57,0.04,0.784
ID318258,318258,2,2.702,422.222,719.943,0,23040.816,48,15,1,-10921639,2245.781,2215,1522,3049,2948711,228.326,13.184,0.04,0.757
ID318191,318191,2,2.845,422.976,701.62,0,23520.833,49,15,1,-10921639,2278.344,2222,1685,2948,2991466,243.73,14.47,0.04,0.711
ID318224,318224,2,2.945,425.539,684.801,0,24000.85,50,15,1,-10921639,2327.866,2291,1757,3178,3056488,241.118,15.175,0.041,0.761
ID318290,318290,2,2.971,431.274,673.835,0,24480.867,51,15,1,-10921639,2357.598,2330,1741,3118,3095526,238.48,14.53,0.041,0.781
ID318384,318384,2,2.818,435.976,671.732,0,24960.884,52,15,1,-10921639,2357.593,2336,1766,3128,3095519,220.568,14.684,0.039,0.802
ID318354,318354,2,2.571,439.34,674.761,0,25440.901,53,15,1,-10921639,2357.107,2349,1815,2985,3094882,200.816,14.915,0.038,0.864
ID318323,318323,2,2.618,443.205,677.76,0,25920.918,54,15,1,-10921639,2339.194,2321,1839,2973,3071362,205.977,17.246,0.036,0.795
ID318415,318415,2,2.539,445.724,679.087,0,26400.935,55,15,1,-10921639,2341.731,2327,1780,2985,3074693,203.437,14.985,0.036,0.807
ID318474,318474,2,2.496,446.269,678.547,0,26880.952,56,15,1,-10921639,2349.127,2349,1779,2926,3084404,201.473,15.538,0.035,0.782
ID318444,318444,2,2.485,444.027,677.48,0,27360.969,57,15,1,-10921639,2337.861,2315,1739,2831,3069612,186.81,15.968,0.036,0.881
ID318503,318503,2,2.541,444.955,676.422,0,27840.986,58,15,1,-10921639,2335.628,2322,1808,2944,3066679,192.643,15.681,0.035,0.831
ID318533,318533,2,2.363,446.815,675.98,0,28321.003,59,15,1,-10921639,2329.718,2321,1790,2944,3058920,182.563,57,0.034,0.828
ID318563,318563,2,2.557,450.836,674.595,0,28801.02,60,15,1,-10921639,2343.766,2341,1786,2955,3077365,193.648,16.729,0.038,0.881
