Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID99809,99809,0,47.202,348.592,916.538,0,0,0,15,1,-10921639,6485.07,5575,2063,15936,8514897,3745.86,17.257,0.473,1.112
ID99408,99408,0,46.137,347.838,918.009,0,480.028,1,15,1,-10921639,6462.057,5598,2052,15930,8484681,3688.513,16.743,0.449,1.087
ID99533,99533,0,43.116,348.466,916.836,0,960.056,2,15,1,-10921639,6335.91,5574,1964,15938,8319050,3524.437,16.941,0.414,1.053
ID99760,99760,0,42.568,349.077,915.016,0,1440.084,3,15,1,-10921639,6241.105,5711,1920,15329,8194571,3351.454,16.938,0.426,1.112
ID99736,99736,0,43.286,348.25,913.493,0,1920.112,4,15,1,-10921639,6206.551,5786,2061,15476,8149201,3285.538,17.065,0.447,1.168
ID99784,99784,0,43.184,348.55,910.063,0,2400.14,5,15,1,-10921639,6096.796,5628,1992,15817,8005093,3195.84,16.977,0.443,1.171
ID99711,99711,0,41.563,348.603,907.873,0,2880.168,6,15,1,-10921639,6050.427,5733,2094,14772,7944211,3021.273,17.177,0.438,1.219
ID99334,99334,0,40.434,349.02,906.354,0,3360.196,7,15,1,-10921639,5984.654,5661,2124,14201,7857851,2991.701,17.196,0.418,1.179
ID99686,99686,0,39.384,350.025,904.825,0,3840.224,8,15,1,-10921639,5955.947,5649,2181,13137,7820158,2931.281,17.757,0.399,1.158
ID99433,99433,0,39.841,350.719,905.26,0,4320.252,9,15,1,-10921639,5895.252,5752,1998,12893,7740466,2712.537,17.764,0.45,1.348
ID99635,99635,0,40.577,350.95,908.372,0,4800.28,10,15,1,-10921639,5900.043,5840,2121,13487,7746756,2718.039,17.695,0.454,1.356
ID99583,99583,0,49.315,358.185,897.619,0,5280.308,11,15,1,-10921639,5724.652,3051,1883,16301,7516468,4839.476,11.81,0.449,0.734
ID99358,99358,0,40.5,356.297,893.248,0,5760.336,12,15,1,-10921639,4938.765,2636,1863,16375,6484598,4532.348,10.777,0.374,0.593
