Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID34114,34114,1,2.684,571.086,472.289,0,6720.28,14,15,1,-10921639,3022.477,3015,2524,3581,3968512,198.086,57,0.029,0.869
ID34046,34046,1,2.742,569.797,475.092,0,7200.3,15,15,1,-10921639,3003.976,2993,2408,3670,3944221,217.329,57,0.027,0.737
ID33816,33816,1,2.408,570.1,478.428,0,7680.32,16,15,1,-10921639,2976.091,2979,2440,3544,3907608,192.318,26.613,0.025,0.76
ID34215,34215,1,2.354,572.713,477.447,0,8160.34,17,15,1,-10921639,2967.873,2955,2481,3500,3896817,199.515,24.347,0.023,0.671
ID34081,34081,1,2.808,569.857,474.879,0,8640.36,18,15,1,-10921639,2992.085,2991,2438,3593,3928608,213.452,16.996,0.031,0.832
ID34014,34014,1,2.488,574.656,461.526,0,9120.38,19,15,1,-10921639,3015.79,3009,2485,3575,3959732,201.429,50.689,0.024,0.701
ID34279,34279,1,2.492,571.558,456.889,0,9600.4,20,15,1,-10921639,3019.392,3006,2418,3621,3964462,208.708,12.398,0.024,0.667
ID34315,34315,1,2.488,572.087,462.486,0,10080.42,21,15,1,-10921639,3003.226,2988,2476,3599,3943236,203.913,17,0.024,0.7
ID34379,34379,1,2.116,571.083,467.732,0,10560.44,22,15,1,-10921639,2950.094,2943,2409,3584,3873474,194.354,45.228,0.018,0.538
ID34348,34348,1,2.314,569.775,459.967,0,11040.46,23,15,1,-10921639,2996.542,2997,2504,3592,3934459,191.932,14.502,0.02,0.609
ID34476,34476,1,2.401,567.724,456.116,0,11520.48,24,15,1,-10921639,3025.729,3029,2396,3744,3972782,190.206,53.715,0.023,0.727
ID34411,34411,1,2.279,565.089,462.36,0,12000.5,25,15,1,-10921639,2979.126,2976,2467,3516,3911593,193.586,15.775,0.021,0.632
ID34506,34506,1,2.168,564.624,465.487,0,12480.52,26,15,1,-10921639,2955.363,2954,2349,3496,3880391,193.942,57,0.02,0.598
ID34443,34443,1,2.161,564.36,451.521,0,12960.54,27,15,1,-10921639,2999.965,2999,2427,3535,3938954,186.82,57,0.02,0.64
ID34755,34755,1,2.225,566.302,452.47,0,13440.56,28,15,1,-10921639,2985.711,2983,2234,3588,3920238,186.497,50.92,0.02,0.641
ID34537,34537,1,2.182,565.322,462.272,0,13920.58,29,15,1,-10921639,2970.633,2963,2398,3670,3900441,195.695,23.864,0.022,0.649
ID34569,34569,1,2.322,565.468,465.033,0,14400.6,30,15,1,-10921639,2936.474,2929,2413,3581,3855591,193.115,17.685,0.024,0.708
ID34694,34694,1,2.153,563.148,474.967,0,14880.62,31,15,1,-10921639,2911.454,2905,2405,3556,3822739,186.749,47.939,0.022,0.66
ID34663,34663,1,2.487,564.912,477.427,0,15360.64,32,15,1,-10921639,2927.558,2925,2312,3514,3843884,189.129,48.223,0.028,0.837
ID34632,34632,1,2.512,564.437,477.862,0,15840.66,33,15,1,-10921639,2905.788,2907,2375,3446,3815299,193.72,17.413,0.028,0.83
ID34602,34602,1,2.661,565.046,479.5,0,16320.68,34,15,1,-10921639,2933.087,2928,2363,3467,3851143,183.332,23.031,0.03,0.946
ID34725,34725,1,2.721,565.816,474.73,0,16800.7,35,15,1,-10921639,2947.039,2949,2370,3524,3869462,199.112,23.097,0.03,0.875
ID34851,34851,1,2.407,567.872,471.045,0,17280.72,36,15,1,-10921639,2940.015,2945,2377,3429,3860240,187.793,57,0.027,0.812
ID34788,34788,1,2.459,568.293,469.565,0,17760.74,37,15,1,-10921639,2943.291,2938,2405,3591,3864541,190.345,23.144,0.026,0.779
ID34883,34883,1,2.336,569.235,469.526,0,18240.76,38,15,1,-10921639,2941.392,2941,2422,3455,3862048,191.463,23.535,0.025,0.737
ID34819,34819,1,2.193,571.076,463.988,0,18720.78,39,15,1,-10921639,2925.346,2929,2416,3642,3840979,185.821,54.651,0.022,0.681
ID34916,34916,1,2.181,570.005,469.208,0,19200.8,40,15,1,-10921639,2913.046,2910,2378,3455,3824830,183.333,50.701,0.023,0.709
ID34948,34948,1,2.503,570.221,469.79,0,19680.82,41,15,1,-10921639,2926.298,2929,2284,3608,3842229,196.491,23.754,0.029,0.826
ID35141,35141,1,2.576,573.514,463.886,0,20160.84,42,15,1,-10921639,2956.931,2950,2393,3568,3882450,196.728,23.277,0.028,0.811
ID35012,35012,1,2.391,573.357,466.879,0,20640.86,43,15,1,-10921639,2933.912,2926,2434,3520,3852227,178.431,17.952,0.025,0.791
ID34980,34980,1,2.358,573.245,465.745,0,21120.88,44,15,1,-10921639,2917.205,2911,2397,3540,3830290,183.315,57,0.025,0.762
ID35044,35044,1,2.09,572.276,467.558,0,21600.9,45,15,1,-10921639,2864.57,2862,2333,3449,3761180,181.714,19.671,0.02,0.632
ID35108,35108,1,2.285,572.144,465.817,0,22080.92,46,15,1,-10921639,2899.763,2902,2359,3518,3807389,187.535,14.047,0.022,0.675
ID35076,35076,1,2.329,572.741,461.66,0,22560.94,47,15,1,-10921639,2916.825,2912,2358,3544,3829791,191.127,51.957,0.024,0.723
ID35205,35205,1,2.249,573.93,460.324,0,23040.96,48,15,1,-10921639,2890.944,2891,2383,3549,3795809,194.217,57,0.022,0.627
ID35236,35236,1,2.114,574.989,463.304,0,23520.98,49,15,1,-10921639,2871.146,2874,2229,3451,3769815,187.496,20.588,0.02,0.6
ID35174,35174,1,2.221,574.656,464.695,0,24001,50,15,1,-10921639,2889.449,2890,2302,3435,3793846,197.41,53.788,0.023,0.649
ID35269,35269,1,2.441,575.583,466.836,0,24481.02,51,15,1,-10921639,2896.858,2889,2385,3466,3803574,193.485,17.168,0.025,0.741
ID35301,35301,1,2.235,575.239,466.611,0,24961.04,52,15,1,-10921639,2860.94,2857,2369,3452,3756414,187.223,54.41,0.022,0.647
ID35332,35332,1,2.005,575.159,474.996,0,25441.06,53,15,1,-10921639,2836.853,2838,2362,3328,3724788,177.117,26.774,0.02,0.626
ID35426,35426,1,1.978,574.598,475.043,0,25921.08,54,15,1,-10921639,2824.577,2823,2150,3371,3708670,170.294,18.265,0.019,0.609
ID35364,35364,1,2.121,571.168,481.478,0,26401.1,55,15,1,-10921639,2830.356,2831,2301,3423,3716257,184.607,11.836,0.021,0.617
ID35395,35395,1,2.173,567.651,476.558,0,26881.12,56,15,1,-10921639,2834.424,2835,2296,3428,3721599,186.046,54.62,0.023,0.697
ID35458,35458,1,2.272,565.061,472.559,0,27361.14,57,15,1,-10921639,2834.268,2825,2396,3385,3721394,186.366,50.839,0.024,0.724
ID35489,35489,1,2.04,566.117,471.763,0,27841.16,58,15,1,-10921639,2813.988,2810,2254,3450,3694766,185.867,53.087,0.019,0.555
ID35520,35520,1,2.13,564.23,471.45,0,28321.18,59,15,1,-10921639,2829.4,2825,2342,3384,3715002,173.617,57,0.021,0.676
ID35550,35550,1,1.964,565.168,471.055,0,28801.2,60,15,1,-10921639,2809.22,2803,2298,3368,3688506,178.944,9.909,0.017,0.536
ID35581,35581,1,1.989,563.819,472.499,0,29281.22,61,15,1,-10921639,2799.388,2796,2247,3476,3675597,171.988,57,0.019,0.603
ID35612,35612,1,1.924,564.335,472.957,0,29761.24,62,15,1,-10921639,2794.438,2786,2315,3432,3669097,179.667,54.474,0.018,0.538
ID35643,35643,1,2.022,563.012,473.58,0,30241.26,63,15,1,-10921639,2828.79,2834,2349,3314,3714201,177.5,29.354,0.022,0.679
ID35674,35674,1,2.148,562.545,480.266,0,30721.28,64,15,1,-10921639,2793.001,2790,2264,3423,3667210,191.052,57,0.023,0.645
ID35706,35706,1,2.006,561.84,481.792,0,31201.3,65,15,1,-10921639,2787.447,2791,2279,3283,3659918,178.6,57,0.021,0.64
ID35770,35770,1,2.186,561.695,482.975,0,31681.32,66,15,1,-10921639,2785.282,2786,2248,3519,3657075,185.137,43.955,0.023,0.663
ID35738,35738,1,2.083,563.21,483.803,0,32161.34,67,15,1,-10921639,2761.71,2753,2192,3428,3626125,187.434,54.257,0.02,0.588
ID35801,35801,1,2.024,563.239,485.7,0,32641.36,68,15,1,-10921639,2763.796,2761,2232,3547,3628864,183.621,29.186,0.022,0.636
ID35896,35896,1,1.98,563.787,480.672,0,33121.38,69,15,1,-10921639,2760.452,2753,2234,3235,3624474,179.638,49.575,0.02,0.612
ID35863,35863,1,1.99,563.228,473.542,0,33601.4,70,15,1,-10921639,2767.891,2758,2243,3383,3634241,183.733,57,0.017,0.512
ID35831,35831,1,1.885,564.156,476.976,0,34081.42,71,15,1,-10921639,2780.925,2783,2314,3318,3651354,170.722,26.467,0.017,0.549
ID35927,35927,1,2.085,564.117,476.724,0,34561.44,72,15,1,-10921639,2793.76,2790,2273,3338,3668207,184.029,54.381,0.023,0.689
ID36092,36092,1,1.931,565.444,482.002,0,35041.46,73,15,1,-10921639,2763.442,2761,2167,3230,3628399,175.574,18.668,0.02,0.624
ID36060,36060,1,2.144,565.629,483.684,0,35521.48,74,15,1,-10921639,2777.236,2769,2295,3307,3646511,188.287,57,0.025,0.724
ID35962,35962,1,2.222,566.425,485.7,0,36001.5,75,15,1,-10921639,2754.327,2755,2048,3416,3616432,201.692,54.728,0.022,0.591
ID36127,36127,1,2.066,566.783,480.865,0,36481.52,76,15,1,-10921639,2761.213,2758,2094,3313,3625473,180.704,24.415,0.022,0.661
ID36028,36028,1,2.161,565.667,478.212,0,36961.54,77,15,1,-10921639,2792.5,2785,2315,3320,3666553,169.2,24.23,0.026,0.833
ID35995,35995,1,2.177,566.943,480.207,0,37441.56,78,15,1,-10921639,2791.605,2793,2308,3294,3665378,186.082,18.173,0.025,0.719
ID36159,36159,1,2.069,566.68,479.981,0,37921.58,79,15,1,-10921639,2771.873,2768,2301,3290,3639469,175.483,57,0.022,0.693
ID36191,36191,1,2.215,566.385,474.868,0,38401.6,80,15,1,-10921639,2800.878,2807,2299,3397,3677553,185.755,57,0.026,0.753
ID36326,36326,1,2.163,566.339,478.062,0,38881.62,81,15,1,-10921639,2776.664,2778,2253,3268,3645760,182.543,38.887,0.024,0.716
ID36224,36224,1,2.244,566.895,477.266,0,39361.64,82,15,1,-10921639,2781.173,2775,2296,3290,3651680,189.225,57,0.025,0.725
ID36361,36361,1,2.327,567.192,477.023,0,39841.66,83,15,1,-10921639,2790.594,2797,2257,3341,3664050,186.637,17.91,0.027,0.791
ID36291,36291,1,2.189,567.119,474.687,0,40321.68,84,15,1,-10921639,2790.394,2803,2202,3281,3663787,186.204,30.246,0.024,0.694
ID36257,36257,1,2.336,565.6,476.579,0,40801.7,85,15,1,-10921639,2787.529,2783,2155,3340,3660025,185.391,24.254,0.028,0.829
ID36532,36532,1,2.351,564.624,478.308,0,41281.72,86,15,1,-10921639,2777.797,2779,2168,3489,3647247,188.781,48.384,0.027,0.781
ID36497,36497,1,2.317,564.563,478.157,0,41761.74,87,15,1,-10921639,2777.467,2778,2328,3356,3646814,179.514,17.638,0.026,0.798
ID36394,36394,1,2.384,562.534,469.173,0,42241.76,88,15,1,-10921639,2816.97,2820,2229,3313,3698681,177.817,23.735,0.028,0.849
ID36463,36463,1,2.253,560.566,471.407,0,42721.78,89,15,1,-10921639,2789.449,2796,2271,3319,3662547,174.225,16.219,0.025,0.781
ID36429,36429,1,2.183,562.343,468.429,0,43201.8,90,15,1,-10921639,2786.42,2780,2332,3267,3658570,173.234,57,0.024,0.757
ID36566,36566,1,2.087,562.344,465.873,0,43681.82,91,15,1,-10921639,2809.201,2804,2323,3325,3688481,174.768,30.365,0.023,0.726
ID36599,36599,1,2.341,563.745,466.776,0,44161.84,92,15,1,-10921639,2814.33,2806,2341,3365,3695215,182.23,51.464,0.026,0.78
ID36633,36633,1,2.22,565.175,467.888,0,44641.86,93,15,1,-10921639,2817.143,2815,2327,3396,3698909,176.735,53.353,0.026,0.795
ID36734,36734,1,2.422,566.523,464.747,0,45121.88,94,15,1,-10921639,2833.095,2833,2211,3397,3719854,185.05,57,0.027,0.805
ID36701,36701,1,2.428,566.861,462.67,0,45601.9,95,15,1,-10921639,2856.737,2852,2259,3454,3750896,189.645,57,0.029,0.855
ID36667,36667,1,2.476,563.312,454.469,0,46081.92,96,15,1,-10921639,2863.122,2852,2355,3397,3759279,187.722,51.224,0.029,0.847
ID36802,36802,1,2.645,564.917,458.918,0,46561.94,97,15,1,-10921639,2848.916,2850,2279,3397,3740627,191.891,57,0.03,0.879
ID36835,36835,1,2.231,568.01,463.636,0,47041.96,98,15,1,-10921639,2812.621,2809,2356,3317,3692971,178.546,50.506,0.025,0.781
ID36768,36768,1,2.295,567.722,469.665,0,47521.98,99,15,1,-10921639,2801.214,2795,2302,3494,3677994,179.989,18.71,0.027,0.808
ID36869,36869,1,2.268,567.085,472.761,0,48002,100,15,1,-10921639,2778.591,2771,2245,3257,3648290,179.449,25.94,0.026,0.793
ID36903,36903,1,2.341,566.976,478.107,0,48482.02,101,15,1,-10921639,2768.65,2771,2278,3369,3635237,180.99,15.836,0.027,0.799
ID36938,36938,1,2.461,566.609,483.075,0,48962.04,102,15,1,-10921639,2777.605,2779,2197,3281,3646995,182.586,23.534,0.029,0.867
ID36973,36973,1,2.4,567.549,486.509,0,49442.06,103,15,1,-10921639,2757.07,2759,2108,3202,3620033,174.044,26.157,0.031,0.941
ID37008,37008,1,2.497,569.822,491.015,0,49922.08,104,15,1,-10921639,2761.838,2767,2276,3267,3626293,180.855,23.683,0.031,0.931
ID37045,37045,1,2.512,571.443,490.737,0,50402.1,105,15,1,-10921639,2748.091,2745,2171,3381,3608244,184.263,18.761,0.031,0.91
ID37183,37183,1,2.247,572.351,489.855,0,50882.12,106,15,1,-10921639,2722.654,2722,2149,3214,3574845,174.55,23.527,0.027,0.823
ID37113,37113,1,2.302,572.616,487.671,0,51362.14,107,15,1,-10921639,2744.337,2736,2261,3429,3603314,184.872,32.583,0.026,0.764
ID37147,37147,1,2.287,571.248,489.324,0,51842.16,108,15,1,-10921639,2735.673,2743,2235,3344,3591939,184.953,57,0.028,0.806
ID37080,37080,1,2.466,572.534,491.576,0,52322.18,109,15,1,-10921639,2725.756,2720,2241,3264,3578917,180.974,17.125,0.029,0.862
ID37480,37480,1,2.488,574.016,494.219,0,52802.2,110,15,1,-10921639,2723.567,2722,2193,3267,3576043,193.468,14.62,0.027,0.743
ID37219,37219,1,2.415,575.541,494.854,0,53282.22,111,15,1,-10921639,2722.473,2709,2215,3331,3574607,188.926,26.075,0.027,0.766
ID37318,37318,1,2.308,573.431,497.291,0,53762.24,112,15,1,-10921639,2697.413,2695,2267,3185,3541703,176.566,19.51,0.027,0.794
ID37285,37285,1,2.217,571.284,500.265,0,54242.26,113,15,1,-10921639,2687.371,2688,2118,3249,3528518,175.376,51.11,0.026,0.779
ID37253,37253,1,2.319,571.797,502.005,0,54722.28,114,15,1,-10921639,2693.522,2689,2214,3282,3536595,181.511,23.931,0.027,0.786
ID37352,37352,1,2.358,572.302,501.22,0,55202.3,115,15,1,-10921639,2690.922,2680,2140,3267,3533180,178.512,57,0.028,0.816
ID37383,37383,1,2.225,570.705,505.666,0,55682.32,116,15,1,-10921639,2662.446,2659,2152,3551,3495792,184.571,20.461,0.024,0.686
ID37414,37414,1,2.091,573.187,505.128,0,56162.34,117,15,1,-10921639,2658.458,2660,2178,3226,3490555,177.141,23.532,0.024,0.692
ID37447,37447,1,1.983,573.001,507.139,0,56642.36,118,15,1,-10921639,2639.477,2633,2099,3136,3465633,177.883,45.102,0.02,0.583
ID37515,37515,1,2.063,573.462,506.278,0,57122.38,119,15,1,-10921639,2643.446,2642,2125,3237,3470845,172.373,33.401,0.023,0.681
ID37549,37549,1,1.857,573.472,506.739,0,57602.4,120,15,1,-10921639,2609.078,2592,2074,3177,3425719,182.465,52.81,0.017,0.471
ID37583,37583,1,1.862,572.193,510.228,0,58082.42,121,15,1,-10921639,2600.988,2597,2128,3160,3415097,174.023,57,0.02,0.573
ID37685,37685,1,1.915,569.511,511.632,0,58562.44,122,15,1,-10921639,2606.648,2601,1999,3132,3422529,178.667,35.781,0.019,0.551
ID37618,37618,1,1.924,565.904,514.113,0,59042.46,123,15,1,-10921639,2607.416,2605,2114,3063,3423537,177.81,57,0.02,0.584
ID37652,37652,1,1.919,562.409,516.297,0,59522.48,124,15,1,-10921639,2573.857,2567,2106,3109,3379474,171.127,48.157,0.019,0.574
ID37720,37720,1,1.909,565.545,514.801,0,60002.5,125,15,1,-10921639,2598.54,2600,2102,3082,3411883,169.891,50.673,0.021,0.615
ID37755,37755,1,1.852,568.249,515.031,0,60482.52,126,15,1,-10921639,2598.982,2595,2093,3112,3412463,164.716,17.715,0.02,0.623
ID37862,37862,1,1.741,572.035,514.516,0,60962.54,127,15,1,-10921639,2573.784,2572,2083,3185,3379379,173.859,54.68,0.016,0.48
ID37792,37792,1,1.788,572.252,514.907,0,61442.56,128,15,1,-10921639,2589.764,2587,2105,3175,3400360,165.041,57,0.017,0.538
ID37826,37826,1,1.725,571.517,515.144,0,61922.58,129,15,1,-10921639,2592.566,2593,2095,3168,3404039,170.721,48.429,0.017,0.498
ID37895,37895,1,1.858,571.613,515.729,0,62402.6,130,15,1,-10921639,2592.714,2584,2184,3134,3404233,173.672,15.456,0.019,0.551
ID37929,37929,1,1.93,578.175,508.115,0,62882.62,131,15,1,-10921639,2637.224,2635,2078,3141,3462675,167.844,17.92,0.022,0.674
ID38061,38061,1,1.999,583.245,502.827,0,63362.64,132,15,1,-10921639,2648.168,2650,2156,3085,3477044,164.955,38.766,0.022,0.7
ID37962,37962,1,2.116,583.67,501.539,0,63842.66,133,15,1,-10921639,2671.179,2670,2128,3119,3507258,169.694,29.378,0.026,0.789
ID38129,38129,1,2.027,587.16,498.7,0,64322.68,134,15,1,-10921639,2665.296,2660,2040,3124,3499533,179.316,57,0.023,0.675
ID38093,38093,1,2.029,587.649,500.941,0,64802.7,135,15,1,-10921639,2657.506,2660,2090,3070,3489306,173.304,57,0.023,0.684
ID38027,38027,1,1.905,589.079,500.587,0,65282.72,136,15,1,-10921639,2649.78,2652,2163,3123,3479161,172.528,22.728,0.019,0.585
ID37994,37994,1,1.688,589.104,501.733,0,65762.74,137,15,1,-10921639,2618.605,2615,2029,3183,3438228,181.402,53.26,0.014,0.401
ID38162,38162,1,1.755,586.066,505.169,0,66242.76,138,15,1,-10921639,2616.74,2612,2086,3172,3435780,174.173,52.996,0.017,0.5
ID38196,38196,1,1.779,577.091,513.929,0,66722.78,139,15,1,-10921639,2587.071,2582,2091,3094,3396824,163.111,28.842,0.019,0.582
ID38425,38425,1,1.631,576.575,512.133,0,67202.8,140,15,1,-10921639,2567.928,2570,2091,3113,3371690,164.491,17.903,0.015,0.461
ID38226,38226,1,1.776,577.704,512.196,0,67682.82,141,15,1,-10921639,2575.622,2574,2086,3138,3381792,168.715,17.821,0.017,0.52
ID38260,38260,1,1.74,578.546,512.126,0,68162.84,142,15,1,-10921639,2572.01,2576,2125,2992,3377049,157.913,12.023,0.018,0.567
ID38459,38459,1,1.747,576.626,513.218,0,68642.86,143,15,1,-10921639,2580.632,2588,2104,3076,3388370,162.576,54.095,0.017,0.516
ID38292,38292,1,1.752,575.765,513.15,0,69122.88,144,15,1,-10921639,2573.536,2579,2089,2994,3379053,157.935,47.994,0.018,0.576
ID38492,38492,1,1.776,573.083,511.517,0,69602.9,145,15,1,-10921639,2583.763,2581,2056,3165,3392481,162.754,57,0.018,0.565
ID38393,38393,1,1.814,567.799,513.415,0,70082.92,146,15,1,-10921639,2578.289,2575,2089,3088,3385293,161.384,41.339,0.02,0.627
ID38360,38360,1,1.85,565.491,513.077,0,70562.94,147,15,1,-10921639,2571.222,2572,2111,3074,3376014,159.574,45.29,0.022,0.683
ID38326,38326,1,1.816,561.562,516.783,0,71042.96,148,15,1,-10921639,2564.853,2570,2033,3015,3367652,158.609,50.51,0.021,0.656
ID38526,38526,1,1.931,557.536,519.863,0,71522.98,149,15,1,-10921639,2563.682,2566,2004,3034,3366114,162.83,33.599,0.023,0.694
ID38705,38705,1,1.951,556.769,523.966,0,72003,150,15,1,-10921639,2553.693,2547,2077,3036,3352999,168.861,57,0.023,0.693
ID38559,38559,1,1.856,556.674,522.313,0,72483.02,151,15,1,-10921639,2553.426,2559,2045,2957,3352648,142.92,53.427,0.023,0.818
ID38814,38814,1,2.011,557.099,523.758,0,72963.04,152,15,1,-10921639,2562.24,2557,2132,3135,3364221,162.834,54.329,0.026,0.797
ID38742,38742,1,1.877,556.898,523.883,0,73443.06,153,15,1,-10921639,2539.898,2539,2083,2974,3334886,158.686,17.499,0.022,0.699
ID38595,38595,1,1.956,553.612,524.988,0,73923.08,154,15,1,-10921639,2547.058,2544,2057,3002,3344287,156.896,35.139,0.024,0.752
ID38850,38850,1,1.902,553.404,522.549,0,74403.1,155,15,1,-10921639,2550.236,2551,2156,2959,3348460,154.544,29.749,0.024,0.776
ID38669,38669,1,1.878,554.063,526.946,0,74883.12,156,15,1,-10921639,2529.235,2528,1893,3086,3320885,163.498,24.074,0.021,0.649
ID38671,38671,1,2.507,545.207,571.778,0,74883.12,156,15,1,-10921639,2479.232,2439,1921,3405,3255232,238.804,50.57,0.025,0.505
ID38779,38779,1,1.897,553.588,526.712,0,75363.14,157,15,1,-10921639,2535.07,2532,2146,3057,3328547,159.789,57,0.022,0.688
ID38782,38782,1,2.594,545.46,571.894,0,75363.14,157,15,1,-10921639,2484.177,2443,1882,3423,3261724,242.33,9.905,0.026,0.516
ID38631,38631,1,1.912,550.914,526.51,0,75843.16,158,15,1,-10921639,2531.817,2533,2026,3007,3324276,160.892,15.53,0.022,0.672
ID38634,38634,1,2.339,543.057,571.064,0,75843.16,158,15,1,-10921639,2452.938,2428,1962,3322,3220707,214.194,9.986,0.022,0.502
