Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID79297,79297,0,26.846,741.543,980.894,0,0,0,15,1,-10921639,4731.28,4119,2235,9224,6212171,1844.509,15.369,0.32,1.243
ID79276,79276,0,26.515,740.983,981.079,0,480.032,1,15,1,-10921639,4679.343,4062,2187,9699,6143977,1826.963,15.246,0.317,1.233
ID79234,79234,0,26.17,740.631,980.989,0,960.064,2,15,1,-10921639,4625.299,4005,2192,9341,6073018,1809.095,15.352,0.315,1.226
ID79526,79526,0,25.823,742.642,982.528,0,1440.096,3,15,1,-10921639,4614.55,4006,2287,9394,6058904,1768.666,15.511,0.311,1.239
ID79606,79606,0,27.297,754.377,987.111,0,1920.128,4,15,1,-10921639,4674.062,3876,2222,10060,6137044,1992.801,14.621,0.318,1.131
ID79422,79422,0,27.07,754.719,991.895,0,2400.16,5,15,1,-10921639,4683.466,3964,2250,10336,6149391,1985.421,14.581,0.314,1.126
ID79565,79565,0,26.251,752.558,992.112,0,2880.192,6,15,1,-10921639,4630.529,3982,2269,10169,6079884,1903.393,14.585,0.309,1.149
ID79545,79545,0,25.42,750.512,991.357,0,3360.224,7,15,1,-10921639,4615.57,4036,2341,9668,6060243,1804.266,14.999,0.304,1.194
ID79507,79507,0,24.907,750.224,990.542,0,3840.256,8,15,1,-10921639,4568.009,3963,2188,9286,5997796,1784.924,14.536,0.3,1.182
ID79254,79254,0,24.806,751.176,989.635,0,4320.288,9,15,1,-10921639,4574.743,3948,2411,9499,6006638,1741.994,15.487,0.299,1.209
ID79338,79338,0,24.686,751.481,988.323,0,4800.32,10,15,1,-10921639,4546.673,3962,2257,9002,5969781,1719.955,15.002,0.297,1.211
ID79317,79317,0,24.514,750.594,987.544,0,5280.352,11,15,1,-10921639,4516.651,3974,2326,9269,5930363,1701.876,14.919,0.294,1.207
ID79359,79359,0,24.317,750.602,987.186,0,5760.384,12,15,1,-10921639,4499.345,3883,2366,8950,5907640,1662.673,15.458,0.295,1.233
ID79380,79380,0,24.383,750.917,988.128,0,6240.416,13,15,1,-10921639,4500.441,3956,2231,8835,5909079,1673.318,15.463,0.295,1.226
ID79401,79401,0,24.808,753.538,989.576,0,6720.448,14,15,1,-10921639,4541.238,3909,2287,8722,5962645,1701.748,15.527,0.299,1.227
ID79442,79442,0,24.407,753.287,991.617,0,7200.48,15,15,1,-10921639,4496.059,3902,2282,9026,5903326,1683.041,15.102,0.295,1.217
ID79585,79585,0,24.235,751.577,992.207,0,7680.512,16,15,1,-10921639,4488.037,3925,2276,8781,5892793,1647.866,15.35,0.297,1.248
ID79625,79625,0,24.451,749.931,992.778,0,8160.544,17,15,1,-10921639,4511.988,3956,2222,9286,5924240,1672.243,15.421,0.299,1.242
ID79463,79463,0,24.185,750.284,992.664,0,8640.576,18,15,1,-10921639,4489.627,3959,2059,8501,5894880,1650.91,15.265,0.296,1.244
ID79484,79484,0,23.979,749.411,993.03,0,9120.608,19,15,1,-10921639,4480.584,3991,2299,8888,5883007,1628.61,15.233,0.297,1.26
ID79646,79646,0,24.1,745.115,993.78,0,9600.64,20,15,1,-10921639,4467.503,3923,2263,8967,5865832,1639.143,15.041,0.298,1.252
ID79688,79688,0,24.404,736.368,994.513,0,10080.672,21,15,1,-10921639,4463.61,3872,2060,8911,5860720,1729.059,14.68,0.299,1.19
ID79667,79667,0,25.359,730.496,998.162,0,10560.704,22,15,1,-10921639,4501.805,3791,2167,9494,5910870,1853.441,14.434,0.301,1.125
ID79710,79710,0,26.69,728.989,1006.076,0,11040.736,23,15,1,-10921639,4571.692,3761,2102,10833,6002632,2107.832,12.453,0.304,1.01
ID79732,79732,0,26.289,724.707,1006.081,0,11520.768,24,15,1,-10921639,4535.683,3740,2196,10249,5955352,2051.755,12.399,0.303,1.027
ID79755,79755,0,25.661,721.513,1005.674,0,12000.8,25,15,1,-10921639,4481.754,3666,2097,9884,5884543,1962.725,13.911,0.299,1.051
ID79777,79777,0,24.024,719.701,1005.22,0,12480.832,26,15,1,-10921639,4427.413,3857,2234,8863,5813193,1685.313,15.001,0.293,1.192
ID79819,79819,0,22.886,720.881,1004.308,0,12960.864,27,15,1,-10921639,4375.145,3898,2277,8614,5744566,1544.128,15.401,0.288,1.268
ID79860,79860,0,23.207,710.156,999.11,0,13440.896,28,15,1,-10921639,4346.233,3750,2214,8429,5706604,1610.904,15.292,0.289,1.208
ID79839,79839,0,24.029,709.335,1002.272,0,13920.928,29,15,1,-10921639,4324.793,3638,2177,9043,5678453,1762.123,14.329,0.291,1.108
ID79901,79901,0,25.826,710.415,1004.881,0,14400.96,30,15,1,-10921639,4365.678,3486,2224,10949,5732135,2072.468,12.008,0.296,0.961
ID79798,79798,0,25.46,707.635,1005.754,0,14880.992,31,15,1,-10921639,4390.289,3555,2263,9982,5764450,1955.128,13.693,0.297,1.027
ID80002,80002,0,23.822,704.58,1003.664,0,15361.024,32,15,1,-10921639,4323.905,3646,2290,8989,5677287,1721.993,14.613,0.289,1.127
ID79962,79962,0,24.8,703.742,1007.445,0,15841.056,33,15,1,-10921639,4371.12,3603,2238,9590,5739281,1867.498,14.045,0.294,1.064
ID79880,79880,0,24.965,698.662,1006.839,0,16321.088,34,15,1,-10921639,4331.464,3504,2267,10363,5687212,1947.033,13.498,0.294,1.01
ID79921,79921,0,24.69,698.18,1003.901,0,16801.12,35,15,1,-10921639,4327.749,3487,2143,10283,5682334,1990.603,12.866,0.293,0.985
ID79982,79982,0,25.201,701.774,1017.618,0,17281.152,36,15,1,-10921639,4476.108,3774,2293,9520,5877130,1868.65,13.903,0.298,1.099
ID79942,79942,0,23.832,701.71,1020.674,0,17761.184,37,15,1,-10921639,4439.729,3886,2329,9317,5829364,1657.868,15.255,0.293,1.213
ID80024,80024,0,23.124,702.315,1019.612,0,18241.216,38,15,1,-10921639,4393.675,3865,2212,8325,5768895,1582.935,15.374,0.288,1.241
ID80045,80045,0,22.157,704.005,1017.847,0,18721.248,39,15,1,-10921639,4331.097,3895,2286,7840,5686730,1456.717,16.178,0.284,1.315
ID80065,80065,0,22.211,708.136,1017.46,0,19201.28,40,15,1,-10921639,4332.056,3937,2077,7786,5687989,1451.314,16.034,0.285,1.324
ID80085,80085,0,23.209,711.766,1016.678,0,19681.312,41,15,1,-10921639,4378.798,3871,2152,8476,5749362,1579.495,15.387,0.29,1.246
ID80106,80106,0,23.685,711.299,1014.8,0,20161.344,42,15,1,-10921639,4361.499,3756,2135,8629,5726648,1692.556,14.89,0.29,1.157
ID80126,80126,0,24.287,711.514,1013.567,0,20641.376,43,15,1,-10921639,4349.751,3610,2190,9388,5711223,1827.968,14.159,0.292,1.075
ID80147,80147,0,24.135,712.428,1014.976,0,21121.408,44,15,1,-10921639,4371.947,3692,2079,9401,5740366,1810.637,13.586,0.292,1.091
ID80170,80170,0,22.692,713.298,1012.429,0,21601.44,45,15,1,-10921639,4278.12,3738,2065,8480,5617172,1597.947,14.938,0.287,1.193
ID80191,80191,0,22.233,713.053,1009.728,0,22081.472,46,15,1,-10921639,4247.38,3780,2171,8161,5576810,1556.249,14.753,0.284,1.209
ID80232,80232,0,22.69,708.251,1006.13,0,22561.504,47,15,1,-10921639,4252.785,3671,2231,8502,5583907,1595.426,14.959,0.287,1.188
ID80212,80212,0,25.248,704.178,1022.454,0,23041.536,48,15,1,-10921639,4423.564,3649,2263,10262,5808139,1959.907,13.717,0.298,1.037
ID80254,80254,0,25.444,714.034,1032.045,0,23521.568,49,15,1,-10921639,4545.977,3864,2238,9480,5968868,1850.133,14.716,0.303,1.144
ID80294,80294,0,25.15,721.466,1024.236,0,24001.6,50,15,1,-10921639,4474.23,3822,2175,9352,5874664,1865.487,14.539,0.302,1.112
ID80273,80273,0,26.057,729.065,1027.949,0,24481.632,51,15,1,-10921639,4521.175,3786,2298,9765,5936303,1951.115,13.954,0.305,1.083
ID80400,80400,0,25.617,736.899,1028.905,0,24961.664,52,15,1,-10921639,4521.973,3813,2244,9599,5937350,1870.062,14.535,0.304,1.127
ID80316,80316,0,26.928,739.487,1031.019,0,25441.696,53,15,1,-10921639,4540.806,3652,2187,10690,5962078,2096.944,12.56,0.304,1.01
ID80337,80337,0,26.421,733.722,1038.692,0,25921.728,54,15,1,-10921639,4592.165,3813,2260,10021,6029513,1983.279,14.392,0.303,1.077
ID80358,80358,0,26.412,731.115,1041.892,0,26401.76,55,15,1,-10921639,4582.406,3776,2286,9865,6016699,1975.655,13.841,0.301,1.074
ID80421,80421,0,80.101,719.852,1041.088,0,26881.792,56,15,1,-10921639,10422.062,9636,2567,16383,13684167,5220.046,18.067,0.57,1.45
ID80379,80379,0,24.222,731.078,1040.855,0,27361.824,57,15,1,-10921639,4548.056,3985,2373,8509,5971598,1618.135,15.445,0.294,1.279
ID80442,80442,0,25.244,731.91,1039.818,0,27841.856,58,15,1,-10921639,4536.011,3878,2284,9541,5955783,1812.151,14.811,0.296,1.143
ID80464,80464,0,23.82,732.407,1036.241,0,28321.888,59,15,1,-10921639,4454.555,3863,2382,8699,5848831,1628.289,15.13,0.29,1.231
ID80545,80545,0,24.49,734.697,1035.503,0,28801.92,60,15,1,-10921639,4449.693,3747,2362,8954,5842447,1755.471,14.587,0.292,1.144
ID80505,80505,0,25.137,719.592,1037.181,0,29281.952,61,15,1,-10921639,4482.307,3746,2261,9816,5885269,1877.688,14.201,0.293,1.083
ID80484,80484,0,23.554,715.834,1035.601,0,29761.984,62,15,1,-10921639,4381.326,3754,2295,9032,5752681,1672.747,14.824,0.286,1.164
ID80524,80524,0,23.721,716.681,1035.858,0,30242.016,63,15,1,-10921639,4409.667,3803,2327,9052,5789893,1669.871,14.911,0.287,1.178
ID80565,80565,0,23.686,719.454,1038.634,0,30722.048,64,15,1,-10921639,4415.617,3837,2337,8695,5797705,1657.707,14.949,0.288,1.19
