Label,ID,Track ID,Quality,Position X ,Position Y,Position Z,Position T,Frame,Radius,Visibility,Manual Colour,Mean intensity,Median intensity ,Min Intensity,Max intensity,Total intensity,StD,Estimated diameter,Contrast,SNR
ID80978,80978,0,7.05,513.737,874.462,0,0,0,15,1,-10921639,2507.671,2346,1502,4325,3292572,569.526,10.639,0.109,0.866
ID81446,81446,0,6.236,512.843,873.939,0,480.021,1,15,1,-10921639,2420.288,2278,1629,3885,3177838,464.424,14.519,0.104,0.978
ID81351,81351,0,5.541,521.522,874.553,0,1440.063,3,15,1,-10921639,2388.219,2303,1680,3662,3135732,398.49,14.983,0.094,1.026
ID81416,81416,0,5.257,524.734,875.067,0,1920.084,4,15,1,-10921639,2396.136,2348,1547,3461,3146126,361.167,15.571,0.094,1.144
ID81009,81009,0,5.235,526.754,877.521,0,2400.105,5,15,1,-10921639,2398.737,2335,1680,3510,3149542,357.753,57,0.095,1.159
ID81384,81384,0,4.977,525.48,879.773,0,2880.126,6,15,1,-10921639,2351.384,2280,1632,3489,3087367,353.957,57,0.085,1.039
ID81258,81258,0,4.739,523.526,880.579,0,3360.147,7,15,1,-10921639,2313.591,2234,1667,3370,3037745,340.308,14.172,0.078,0.985
ID81321,81321,0,4.655,522.215,882.164,0,3840.168,8,15,1,-10921639,2305.653,2237,1647,3392,3027322,338.492,13.519,0.077,0.975
ID81042,81042,0,4.614,515.124,889.607,0,4320.189,9,15,1,-10921639,2338.077,2274,1718,3417,3069895,334.605,14.425,0.074,0.966
ID81509,81509,0,4.399,510.591,892.584,0,4800.21,10,15,1,-10921639,2314.149,2247,1672,3275,3038477,317.063,14.234,0.071,0.963
ID81479,81479,0,4.245,510.247,895.108,0,5280.231,11,15,1,-10921639,2326.979,2261,1680,3423,3055324,302.915,57,0.068,0.973
ID81291,81291,0,4.234,510.836,896.521,0,5760.252,12,15,1,-10921639,2321.477,2255,1733,3441,3048099,308.744,14.835,0.068,0.956
ID81199,81199,0,4.237,511.588,898.092,0,6240.273,13,15,1,-10921639,2312.615,2246,1709,3251,3036463,311.428,14.962,0.068,0.944
ID81229,81229,0,4.139,513.107,896.626,0,6720.294,14,15,1,-10921639,2296.779,2238,1675,3381,3015671,306.143,14.963,0.066,0.927
ID81170,81170,0,4.124,515.14,897.225,0,7200.315,15,15,1,-10921639,2304.168,2238,1654,3245,3025373,302.837,14.793,0.066,0.936
ID80951,80951,0,4.026,517.915,896.985,0,7680.336,16,15,1,-10921639,2281.792,2237,1643,3294,2995993,312.247,13.24,0.062,0.848
ID81138,81138,0,4.072,520.532,895.832,0,8160.357,17,15,1,-10921639,2284.521,2221,1590,3221,2999576,308.515,57,0.064,0.889
ID81106,81106,0,4.137,522.009,895.739,0,8640.378,18,15,1,-10921639,2281.045,2219,1664,3291,2995012,315.226,57,0.065,0.888
ID81540,81540,0,4.285,522.606,896.877,0,9120.399,19,15,1,-10921639,2299.044,2241,1715,3294,3018645,317.48,13.107,0.067,0.915
ID81572,81572,0,4.237,523.827,897.531,0,9600.42,20,15,1,-10921639,2302.802,2242,1688,3421,3023579,308.235,13.934,0.069,0.96
ID81666,81666,0,4.264,524.302,898.515,0,10080.441,21,15,1,-10921639,2313.929,2243,1716,3303,3038189,313.631,57,0.066,0.918
ID81604,81604,0,4.335,522.589,898.945,0,10560.462,22,15,1,-10921639,2310.528,2227,1671,3273,3033723,323.933,14.036,0.069,0.916
ID81850,81850,0,4.126,523.792,898.244,0,11040.483,23,15,1,-10921639,2305.775,2249,1731,3315,3027482,307.64,12.768,0.065,0.918
ID81759,81759,0,4.073,526.708,895.313,0,11520.504,24,15,1,-10921639,2298.729,2242,1646,3401,3018231,312.146,12.581,0.063,0.879
ID81790,81790,0,4.3,527.443,894.314,0,12000.525,25,15,1,-10921639,2321.065,2256,1660,3350,3047559,318.148,12.368,0.069,0.946
ID81698,81698,0,4.282,532.003,894.242,0,12480.546,26,15,1,-10921639,2321.134,2264,1647,3248,3047649,322.196,14.822,0.067,0.907
ID81636,81636,0,4.589,529.317,897.412,0,12960.567,27,15,1,-10921639,2339.565,2277,1648,3442,3071849,311.484,15.831,0.08,1.116
ID81972,81972,0,4.543,524.988,898.986,0,13440.588,28,15,1,-10921639,2320.72,2256,1521,3354,3047106,318.855,14.799,0.079,1.072
ID81729,81729,0,4.746,522.584,902.048,0,13920.609,29,15,1,-10921639,2353.634,2301,1661,3315,3090322,326.025,16.748,0.083,1.112
ID81913,81913,0,4.781,521.438,903.525,0,14400.63,30,15,1,-10921639,2335.257,2269,1633,3381,3066193,339.002,14.357,0.083,1.055
ID81884,81884,0,4.74,519.825,905.533,0,14880.651,31,15,1,-10921639,2342.384,2284,1620,3373,3075550,330.522,15.307,0.084,1.095
ID81943,81943,0,5.156,519.736,907.598,0,15360.672,32,15,1,-10921639,2378.443,2293,1618,3567,3122896,366.914,13.161,0.089,1.063
ID82002,82002,0,5.398,520.293,907.51,0,15840.693,33,15,1,-10921639,2396.744,2313,1663,3604,3146925,380.973,12.871,0.095,1.093
ID82032,82032,0,5.578,526.003,903.672,0,16320.714,34,15,1,-10921639,2393.53,2304,1601,3754,3142705,403.864,13.629,0.096,1.04
ID80967,80967,1,6.235,423.237,467.162,0,0,0,15,1,-10921639,2737.6,2624,1888,4068,3594469,443.557,14.087,0.093,1.047
ID81435,81435,1,6.17,422.819,466.774,0,480.021,1,15,1,-10921639,2734.6,2626,1910,4119,3590530,424.559,15.392,0.096,1.129
ID81058,81058,1,6.005,420.819,468.105,0,960.042,2,15,1,-10921639,2702.347,2594,1760,4044,3548181,416.491,15.132,0.093,1.103
ID81339,81339,1,6.062,420.708,469.356,0,1440.063,3,15,1,-10921639,2704.781,2582,1964,3921,3551378,418.147,14.507,0.094,1.109
ID81404,81404,1,5.773,422.444,469.396,0,1920.084,4,15,1,-10921639,2691.155,2600,2006,4023,3533487,399.665,16.324,0.09,1.108
ID80998,80998,1,5.629,421.868,470.763,0,2400.105,5,15,1,-10921639,2655.926,2553,1913,3812,3487231,397.289,14.744,0.087,1.066
ID81371,81371,1,5.641,421.902,470.135,0,2880.126,6,15,1,-10921639,2670.197,2575,1977,3851,3505969,389.399,14.177,0.087,1.098
ID81246,81246,1,5.401,424.252,468.366,0,3360.147,7,15,1,-10921639,2674.859,2585,1975,3738,3512090,368.901,14.326,0.084,1.118
ID81308,81308,1,5.516,425.736,466.576,0,3840.168,8,15,1,-10921639,2668.069,2579,1941,3869,3503174,384.419,13.91,0.083,1.065
ID81028,81028,1,5.602,426.392,466.225,0,4320.189,9,15,1,-10921639,2683.514,2588,1909,3925,3523454,396.179,14.732,0.084,1.048
ID81495,81495,1,5.396,426.918,465.24,0,4800.21,10,15,1,-10921639,2665.49,2578,1939,3851,3499788,363.837,15.899,0.084,1.13
ID81465,81465,1,5.36,427.142,464.016,0,5280.231,11,15,1,-10921639,2664.286,2566,1947,3713,3498207,366.071,14.675,0.081,1.092
ID81277,81277,1,5.391,426.758,464.337,0,5760.252,12,15,1,-10921639,2664.021,2569,1892,3906,3497859,379.886,14.626,0.08,1.043
ID81185,81185,1,5.118,425.77,465.283,0,6240.273,13,15,1,-10921639,2645.049,2569,1979,3766,3472949,353.593,14.008,0.078,1.08
ID81214,81214,1,5.072,423.786,466.312,0,6720.294,14,15,1,-10921639,2640.639,2566,2008,3774,3467159,343.477,15.158,0.077,1.096
ID81155,81155,1,5.03,424.03,466.45,0,7200.315,15,15,1,-10921639,2634.259,2555,1913,3791,3458782,344.446,14.834,0.075,1.063
ID80936,80936,1,5.029,424.787,467.178,0,7680.336,16,15,1,-10921639,2634.497,2574,1929,3587,3459094,343.161,14.521,0.077,1.092
ID81122,81122,1,4.744,424.725,467.174,0,8160.357,17,15,1,-10921639,2605.957,2546,1893,3637,3421621,321.544,17.162,0.072,1.095
ID81090,81090,1,4.762,425.708,467.111,0,8640.378,18,15,1,-10921639,2608.843,2535,1927,3728,3425411,326.522,15.332,0.073,1.089
ID81525,81525,1,4.579,425.709,467.429,0,9120.399,19,15,1,-10921639,2596.003,2552,1967,3516,3408552,318.663,14.925,0.069,1.047
ID81557,81557,1,4.488,424.958,466.951,0,9600.42,20,15,1,-10921639,2591.78,2536,1850,3578,3403007,293.468,16.329,0.069,1.133
