0.0,2.588,2.082,0.665,1.22,2.729,1.221,3.216,9.434,10.497,10.856,10.135,9.713,10.663,10.755,12.502,17.13,28.117,33.987,29.234,27.098,35.973,36.381,33.775,30.346,27.814,29.286,28.948,26.746,24.923,23.824,22.561,27.541,31.949,33.213,47.605,55.241,55.818,56.556,54.135,56.713,57.23,58.942,57.646,55.905,57.153,56.346,58.814,59.537,58.896,58.959,57.789,60.131,59.166,58.325,58.3,58.398,58.985,57.111,60.053
0.0,0.928,2.788,6.809,10.501,14.302,14.643,10.889,13.877,19.25,23.766,22.995,25.321,28.485,33.439,36.706,42.727,44.498,47.167,49.059,51.652,53.161,51.87,52.718,54.854,54.588,55.843,56.253,56.719,57.419,57.715,54.233,49.631,43.314,37.243,32.765,31.928,30.809,30.949,30.235,34.328,41.762,43.996,46.587,47.692,51.299,57.134,59.122,61.583,61.493,62.398,62.458,61.657,59.459,57.101,58.001,56.037,55.287,51.763,47.465
0.0,0.048,-0.489,-4.21,-6.913,-8.908,-11.681,-12.012,-11.19,-11.004,-10.132,-11.713,-11.861,-17.508,-16.469,-16.44,-16.002,-19.459,-19.402,-17.68,-14.969,-16.059,-12.106,-10.467,-9.068,-6.119,-6.287,-4.172,-1.138,-0.371,1.654,1.976,-0.666,-3.202,-4.77,-5.61,-0.665,3.106,8.664,23.094,33.16,36.051,32.369,29.035,24.527,22.663,17.196,14.474,14.544,15.495,15.965,17.476,20.112,21.824,21.534,20.776,19.836,22.559,23.156,22.748
0.0,-5.726,-5.378,-11.616,-15.716,-18.389,-17.22,-14.46,-11.007,-9.579,-8.505,-7.873,-4.963,-2.46,1.337,3.559,7.106,6.689,5.351,4.758,6.574,8.808,9.034,9.141,11.018,14.164,15.648,15.055,13.492,12.355,10.783,10.426,10.704,10.391,11.654,10.991,10.413,11.726,12.708,13.171,12.844,12.907,14.246,12.592,11.884,11.787,11.189,10.967,11.197,11.676,11.321,10.614,11.13,8.575,4.298,0.373,-0.957,-0.179,-0.89,-1.458
0.0,1.663,2.825,5.159,6.416,5.571,4.463,8.286,7.851,8.947,10.723,13.217,15.986,17.429,15.926,16.931,31.977,40.915,54.249,54.249,54.249,41.953,38.111,36.773,33.381,16.674,19.79,17.668,19.197,19.952,17.386,12.569,10.951,11.831,14.794,16.4,18.448,19.753,19.884,19.287,19.827,17.897,16.441,17.388,20.001,15.882,16.266,15.297,13.311,14.431,16.659,17.348,17.244,16.529,18.472,30.391,36.482,37.082,37.008,41.36
0.0,1.359,4.113,4.058,3.716,3.102,1.339,2.973,4.677,4.904,4.981,6.155,7.249,7.261,6.924,6.62,6.139,5.274,5.08,3.959,4.156,4.245,4.483,4.984,5.468,5.618,6.195,7.748,7.915,8.001,7.893,8.745,9.171,9.91,10.935,11.782,10.964,10.127,9.669,9.011,9.616,9.466,8.215,8.438,7.502,6.882,5.484,5.96,6.185,5.969,5.258,6.442,7.912,8.385,6.979,8.333,8.087,9.889,9.832,10.68
0.0,2.097,3.987,3.687,4.101,4.306,4.304,3.139,2.726,4.995,8.569,11.948,13.607,13.552,12.277,14.349,16.489,21.979,23.035,22.952,22.646,22.798,22.207,21.14,20.027,22.069,23.379,24.933,27.294,28.625,30.536,31.973,31.302,29.944,29.964,29.383,28.688,26.977,27.665,29.862,30.691,30.239,29.473,26.642,24.552,23.473,23.529,23.644,22.649,21.641,21.486,21.307,21.991,23.915,24.917,24.172,23.059,22.362,23.422,23.412
0.0,-0.093,-0.061,0.167,0.154,0.033,0.034,0.018,-0.192,0.054,-0.163,0.148,0.092,-0.119,-0.145,0.051,-0.121,-0.076,0.05,-0.024,-0.104,-0.063,-0.134,-0.16,-0.18,-0.134,-0.237,-0.259,-0.005,-0.212,-0.292,-0.157,-0.322,-0.306,-0.234,-0.186,-0.252,-0.176,-0.349,-0.107,-0.264,-0.241,-0.161,-0.301,-0.335,-0.098,-0.232,-0.204,-0.29,-0.048,-0.177,-0.436,-0.376,-0.424,-0.399,-0.406,-0.39,-0.36,-0.648,-0.382
0.0,-0.369,0.484,-0.286,-1.128,-1.748,-1.807,-2.223,-2.024,-0.391,-1.358,-1.425,-2.337,-2.847,-1.624,0.628,2.431,4.753,5.988,3.68,3.118,3.578,4.594,4.768,5.665,4.983,7.486,10.607,10.429,12.376,13.388,14.202,14.904,18.331,22.554,25.398,28.609,26.454,27.189,28.66,27.189,25.719,22.043,22.778,21.308,30.13,23.514,22.043,20.573,21.308,22.043,24.249,26.454,26.454,30.13,30.145,30.2,32.038,33.482,30.121
0.0,2.611,3.526,2.909,-0.15,-0.665,-3.471,-5.325,-7.355,-8.14,-9.657,-12.328,-11.576,-9.457,-8.467,-6.609,-6.387,-8.476,-9.393,-9.634,-11.615,-12.281,-14.232,-16.961,-17.917,-20.959,-25.281,-28.092,-30.504,-29.58,-30.038,-34.63,-40.401,-30.631,-29.141,-29.368,-28.805,-28.613,-26.736,-26.508,-26.046,-25.463,-25.055,-25.285,-24.684,-23.111,-21.793,-11.565,-9.448,-9.249,-8.022,-6.332,-2.672,1.56,4.255,7.315,9.234,14.827,19.823,21.872
0.0,1.803,9.567,11.859,18.837,19.533,17.869,10.438,4.711,1.85,-1.56,-0.795,-1.806,-2.387,-5.501,-6.936,-8.932,-8.73,-9.858,-10.907,-10.969,-8.776,-7.494,-6.762,-5.815,-8.664,-16.118,-15.521,-17.989,-19.739,-20.758,-21.149,-18.008,-15.889,-16.047,-13.449,-14.137,-13.794,-13.636,-13.041,-11.39,-10.243,-10.427,-9.179,-9.445,-6.887,-5.532,-2.866,-1.666,-1.605,-1.307,6.664,5.97,9.504,15.479,19.248,20.674,20.407,18.915,20.42
0.0,0.915,2.926,9.047,8.957,5.107,5.767,3.166,0.338,-1.07,-1.237,0.284,1.161,5.229,8.534,12.006,11.661,13.779,16.437,21.367,26.234,37.46,46.521,56.716,62.608,60.666,55.831,57.261,50.078,47.351,42.865,39.294,15.328,10.611,11.668,14.922,14.509,16.447,22.269,41.625,45.213,55.301,59.007,63.488,69.554,63.19,73.085,75.937,72.343,67.414,62.978,57.355,50.135,47.215,37.204,28.318,32.695,27.012,16.774,10.333
0.0,0.127,3.906,2.594,-2.014,11.258,11.093,6.785,2.868,-0.515,-6.87,-7.73,-7.415,-5.378,0.111,3.407,0.242,-4.676,-4.861,-3.84,-11.175,-23.945,-26.844,-27.934,-45.092,-51.405,-57.819,-62.391,-70.578,-75.442,-82.991,-85.973,-93.805,-101.114,-100.329,-108.608,-113.374,-120.298,-132.721,-139.377,-141.563,-139.779,-138.405,-135.82,-132.92,-130.16,-128.248,-127.699,-128.177,-129.376,-128.735,-126.979,-126.834,-124.504,-120.584,-117.722,-112.149,-110.129,-105.752,-101.706
0.0,-0.913,-2.273,-3.477,-3.901,-4.752,-4.817,-4.171,-5.182,-5.046,-5.204,-3.196,-4.457,-4.895,-5.512,-8.177,-10.149,-10.622,-14.268,-20.073,-23.348,-31.905,-34.819,-36.706,-38.991,-50.713,-51.993,-52.146,-51.48,-51.718,-53.34,-54.486,-56.294,-57.751,-58.181,-60.2,-62.153,-62.809,-64.797,-64.078,-63.448,-63.339,-65.524,-65.161,-66.597,-68.884,-71.654,-74.408,-76.235,-77.358,-77.183,-76.657,-77.154,-78.823,-78.288,-79.651,-82.36,-86.209,-89.612,-91.583
