0.0,-0.871,-6.586,6.617,7.745,9.729,8.902,11.378,12.71,15.425,15.574,19.239,40.234,40.349,47.743,49.493,50.787,50.584,51.545,50.901,49.006,50.021,49.008,51.837,51.716,51.101,51.71,53.13,53.52,50.417,50.133,49.605,45.28,46.083,49.725,49.459,50.95,49.675,51.299,54.731,56.604,55.938,53.063,50.281,47.79,47.242,47.549,48.789,49.28,52.908,52.857,48.971,45.861,41.583,38.985,34.916,33.695,34.304,32.619,33.443
0.0,-7.071,-8.187,-5.085,-1.051,4.921,6.027,4.672,7.046,7.65,6.963,7.159,5.587,4.659,5.097,5.126,9.074,7.482,5.537,5.723,3.044,8.334,9.869,13.677,14.078,10.429,8.007,5.678,5.587,7.722,12.508,16.975,18.743,19.79,23.597,24.387,24.139,27.339,27.923,23.356,23.607,25.829,26.785,25.733,24.357,21.68,23.917,29.682,29.638,29.844,26.776,28.468,33.632,33.671,33.543,32.961,34.787,36.672,36.529,34.04
0.0,-1.332,-3.897,-2.859,-1.866,-1.557,-4.985,-4.589,-2.998,0.516,-1.139,-2.374,-4.601,-5.917,-5.749,-8.778,-8.847,-11.034,-12.148,-12.536,-12.563,-12.833,-9.815,-10.034,-11.21,-12.305,-15.85,-18.013,-13.92,-11.365,-10.954,-11.153,-12.729,-11.172,-7.901,-6.72,-3.416,-10.526,-10.799,-5.929,-7.253,-11.586,-12.588,-11.142,-13.21,-14.299,-14.82,-14.928,-14.025,-13.972,-13.944,-13.133,-16.152,-16.748,-14.568,-15.568,-17.189,-16.473,-23.967,-22.836
0.0,5.378,13.088,29.191,30.05,29.151,26.696,24.578,22.627,24.109,27.246,34.323,39.006,38.724,37.445,34.307,33.863,44.538,49.575,49.28,54.282,53.675,56.05,56.57,57.285,56.16,57.382,61.118,60.174,67.504,68.942,68.92,71.035,74.421,73.43,74.182,77.771,83.769,84.467,84.405,83.458,82.854,83.465,87.936,96.424,96.741,96.86,95.175,95.069,95.882,96.53,94.501,92.983,98.385,99.029,106.473,112.221,104.963,104.92,112.328
0.0,1.47,2.94,4.411,4.411,6.616,8.087,11.027,12.498,13.233,13.968,13.233,22.957,23.259,25.056,26.189,27.747,29.407,29.663,30.932,28.672,31.151,32.439,33.783,34.889,38.563,38.619,36.907,36.009,35.417,38.765,39.759,37.207,35.417,34.537,44.111,45.309,49.757,50.325,49.02,51.635,54.25,57.597,67.296,66.522,77.728,79.667,81.528,81.137,80.048,82.467,81.236,81.489,82.491,85.777,92.101,93.78,95.952,96.162,97.548
0.0,0.408,1.704,3.666,5.254,6.802,10.068,18.464,18.3,16.775,16.566,15.557,14.322,15.28,16.164,21.547,25.26,25.824,29.364,29.368,28.238,27.406,28.993,37.267,37.037,34.886,33.109,34.087,35.932,37.277,38.058,38.492,42.266,44.513,52.915,52.863,53.366,60.918,66.009,62.257,68.13,74.158,75.724,77.917,80.347,80.677,79.274,78.738,79.207,80.548,81.143,81.264,81.02,80.923,79.155,77.009,74.699,74.87,76.63,77.516
0.0,-0.196,0.785,3.444,1.96,0.905,1.058,5.643,12.692,13.141,13.699,15.168,15.348,15.346,16.606,18.319,20.576,32.67,35.399,38.341,38.212,41.122,40.574,39.837,38.108,38.568,40.678,41.071,40.449,41.541,37.381,33.234,38.192,38.873,43.88,47.01,47.765,52.063,56.501,55.35,52.496,51.655,49.825,48.507,48.978,47.232,45.124,35.61,34.433,31.412,31.53,33.371,33.774,32.07,28.562,25.198,30.236,37.278,39.203,39.111
0.0,5.023,6.606,8.869,11.551,11.664,12.678,7.661,7.55,7.034,5.417,4.625,4.035,2.486,0.356,-0.61,0.635,1.496,-0.641,-7.966,-1.712,-0.64,-2.26,-4.542,-5.277,-8.691,-10.774,-11.477,-10.229,-11.27,-12.909,-12.974,-12.428,-13.457,-14.021,-15.912,-16.428,-17.148,-17.241,-17.69,-19.004,-20.66,-21.32,-23.087,-24.97,-24.416,-23.629,-24.307,-26.195,-25.439,-25.779,-30.201,-30.978,-30.179,-31.292,-31.499,-31.674,-30.832,-31.877,-30.7
0.0,4.95,5.038,3.878,2.568,-0.199,2.446,4.117,3.827,1.356,-1.155,-7.382,-14.015,-19.274,-18.579,-15.722,-14.106,-14.874,-13.57,-12.324,-4.148,-12.387,-15.262,-23.369,-24.589,-26.025,-26.556,-28.051,-28.614,-28.755,-31.595,-33.517,-34.702,-37.032,-54.245,-53.406,-50.265,-48.681,-43.802,-43.697,-42.717,-43.247,-41.533,-42.16,-37.582,-37.325,-35.2,-33.228,-32.196,-31.292,-27.532,-27.527,-27.548,-25.741,-23.856,-22.72,-20.832,-22.299,-23.1,-20.422
0.0,-2.681,-2.731,-1.933,-0.987,-4.276,-4.831,-6.519,-6.698,-1.065,-0.145,-3.625,-3.345,-1.103,-3.919,-3.769,-5.689,-4.887,-2.778,-2.055,-1.12,0.187,0.828,0.225,1.084,1.04,3.894,10.962,11.962,22.899,28.004,31.813,34.322,34.321,37.433,39.749,43.595,46.704,52.567,57.33,63.058,73.619,76.233,80.431,83.796,85.681,85.302,85.992,88.206,91.35,91.899,91.489,92.539,94.067,98.749,106.826,111.959,111.875,110.538,111.098
